f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
7.76071402177433e-08,8.81117645640706e-08,2.38565375520759e-08,2.09719903227662e-07,1.81263133910921e-07,1.66500716997498e-07,1.78716240686631e-07,1.64786661684784e-07,1.03452418985739e-07,5.56976805548289e-08,3.3710874074021e-08,2.23719306668328e-07,1.09526010183418e-07,1.63716510537554e-07,7.9949393372186e-08,1.80778631035711e-07,1.50048986238254e-07,2.88598244352626e-07,1.20012627013934e-07,5.41611765277831e-08,8.72329742539249e-08,8.02970862836509e-08,4.80732178297251e-08,1.92216780282358e-07,8.22554529875957e-08,2.99871651688714e-07,8.89617579512249e-08,1.28689682568462e-07,7.6985925606901e-08,1.81973179230636e-07,2.17801396927899e-07
9.67804051883337e-08,8.59019914892848e-08,2.96723409890652e-08,1.83471135081204e-07,1.57732804733749e-07,1.40882981739976e-07,1.63043999264587e-07,1.61646371997561e-07,8.2950849972003e-08,4.80135492918611e-08,4.24356256013624e-08,2.55799490028761e-07,1.27679822064467e-07,1.90924058927782e-07,7.03424157689458e-08,2.07175273001893e-07,1.69434302664824e-07,2.87538853943545e-07,1.4171577417977e-07,6.82606416193869e-08,1.08176631814556e-07,9.26825718015599e-08,5.32147490517778e-08,1.69104312687969e-07,9.40966133466903e-08,2.94840345623116e-07,1.10043181519329e-07,7.91145986081953e-08,7.76298631781559e-08,2.0714564855298e-07,1.79334592663655e-07
1.15605618595376e-07,8.33919461422283e-08,3.46941627204383e-08,1.53433588726975e-07,1.31186824367589e-07,1.12131441207239e-07,1.45296993277902e-07,1.57932762094576e-07,6.11031416657623e-08,4.0201306338125e-08,5.22898766506865e-08,2.76791432590038e-07,1.4077200408466e-07,2.11986552684633e-07,5.80315750164758e-08,2.24691646125643e-07,1.79581880210009e-07,2.85822499821401e-07,1.59903490796052e-07,8.3185869786305e-08,1.29137186392277e-07,1.00812658953095e-07,5.46455741160867e-08,1.41198525966442e-07,1.02855071881793e-07,2.89003152256905e-07,1.29714126798218e-07,7.55457118484593e-08,1.04787516344491e-07,2.23165793316954e-07,1.37210897585052e-07
1.34469573859569e-07,8.03309857611629e-08,3.99220518395527e-08,1.17137173754455e-07,9.89400591688987e-08,7.73647486523582e-08,1.23757311895154e-07,1.53384764286578e-07,3.62976754637125e-08,3.00996573091456e-08,6.1917780090411e-08,2.78145654107743e-07,1.44800258048598e-07,2.21464239547505e-07,4.44513786273977e-08,2.26809028895587e-07,1.75180713894161e-07,2.83475559356983e-07,1.70931425083191e-07,9.79938990251466e-08,1.48598537185736e-07,1.02723430883268e-07,5.1070535729574e-08,1.08503616758341e-07,1.04208149015754e-07,2.82550724947015e-07,1.47893132714261e-07,1.51270206045449e-07,1.68078202453762e-07,2.22052579496314e-07,9.0425268211251e-08
1.53448674849992e-07,7.70060181241026e-08,4.54809559861296e-08,8.08840811778643e-08,6.71649554338662e-08,5.0770704462878e-08,1.00667448513395e-07,1.48639585491912e-07,2.47188219247782e-08,1.97513435207077e-08,7.12078912082583e-08,2.68824511152264e-07,1.43688417807683e-07,2.24718990933851e-07,3.16910190469347e-08,2.20468867990315e-07,1.62966888958666e-07,2.81399647046372e-07,1.78240884224253e-07,1.1298334541901e-07,1.67247805430567e-07,1.00929509978666e-07,4.44994244700749e-08,7.58614928216501e-08,1.02502915972898e-07,2.77394718634554e-07,1.65861193461198e-07,2.15498424329332e-07,2.20159374206229e-07,2.12974946385209e-07,5.6156748297436e-08
1.72124012191626e-07,7.31434853606757e-08,5.04205954346993e-08,4.46265586531518e-08,3.79063133841013e-08,4.42465855127524e-08,7.52351947622427e-08,1.43831323011137e-07,4.45189397834546e-08,1.13348654948718e-08,8.15328758926378e-08,2.38895761305866e-07,1.33208190347813e-07,2.16498500944239e-07,1.77458567324649e-08,1.98163476983282e-07,1.34942136080989e-07,2.80463052341631e-07,1.78952060412311e-07,1.28852184831572e-07,1.85493454139596e-07,9.29249243181506e-08,3.37374584969247e-08,4.17651200866117e-08,9.37526693282963e-08,2.757182097765e-07,1.83053178073335e-07,2.55530850727461e-07,2.48649031736879e-07,1.87933832077261e-07,4.90291928831126e-08
1.90497652851436e-07,6.90790511622267e-08,5.47019949592164e-08,2.83800219969735e-08,2.67775879708385e-08,5.36396328360582e-08,5.01418053022542e-08,1.39034567779463e-07,7.23000850503864e-08,8.47521744471261e-09,9.27455769524307e-08,2.00759240278813e-07,1.19418232466705e-07,2.03724980615888e-07,1.05357951699251e-08,1.6977698306365e-07,1.03632728952467e-07,2.79749764468825e-07,1.77137424362254e-07,1.44798388855381e-07,2.0354113285291e-07,8.34081018487912e-08,2.69292894212974e-08,2.45636994348034e-08,8.06997816269625e-08,2.75068518905875e-07,1.99529384212769e-07,2.7972549166814e-07,2.62733866111579e-07,1.55404050311131e-07,5.49575034560519e-08
2.08832023114848e-07,6.45017665861744e-08,5.90191442273616e-08,7.07620845692194e-08,6.58575389724167e-08,1.00276245641359e-07,3.04652035604967e-08,1.34119266876444e-07,1.11368888640957e-07,2.06199541418895e-08,1.04005958057491e-07,1.41935920599671e-07,9.5709458533455e-08,1.78787245941065e-07,2.33259557401001e-08,1.24936850825508e-07,6.2841380833645e-08,2.7961082601091e-07,1.68381334276227e-07,1.61159066345829e-07,2.1962560952243e-07,6.67002922217957e-08,2.44510630361531e-08,5.61146972019929e-08,6.23272168439431e-08,2.77316362180465e-07,2.14328119123897e-07,2.61541223939367e-07,2.39018292227281e-07,1.08914012878895e-07,9.35362115225177e-08
2.27299565603876e-07,5.97877904059282e-08,6.36687969530482e-08,1.17659342252237e-07,1.08482159565596e-07,1.49532361523408e-07,2.33063978125401e-08,1.29240064159862e-07,1.51888695288457e-07,3.45828515248795e-08,1.14948151391657e-07,9.60238902228902e-08,7.0102659699343e-08,1.50530455057025e-07,3.65648502858946e-08,8.61191397845786e-08,4.2098554704546e-08,2.79928031492395e-07,1.57946205662512e-07,1.78052280254713e-07,2.34889127557765e-07,4.80059174636777e-08,2.7479954437007e-08,9.07815101211613e-08,4.50554477618929e-08,2.81190339928824e-07,2.29006821347885e-07,2.28776421172797e-07,2.02353958907394e-07,7.26243233381723e-08,1.31981677853013e-07
2.4553729813558e-07,5.47816521945737e-08,6.78042799252475e-08,1.7127612275386e-07,1.55657428645307e-07,2.01900409717698e-07,4.55009787627657e-08,1.25063385034303e-07,1.94984036650797e-07,4.91688126223727e-08,1.26936753139448e-07,8.98018026788627e-08,4.11576049614788e-08,1.14569144799966e-07,5.33959714126037e-08,6.68803413487673e-08,8.77306056123337e-08,2.82587764467629e-07,1.4390247168903e-07,1.95888063532326e-07,2.49583588710646e-07,2.83175466421695e-08,4.99756151227102e-08,1.32893404283459e-07,2.7453071894989e-08,2.90663112720185e-07,2.4433503354441e-07,1.58019922513325e-07,1.33183706248108e-07,6.54519988700154e-08,1.65428973808764e-07
2.63524862648767e-07,4.96759764397394e-08,7.13753225826716e-08,2.25889801721005e-07,2.03098985612424e-07,2.54456400352412e-07,7.04670728676815e-08,1.21151578579797e-07,2.38349029418599e-07,6.26214913317148e-08,1.39669508458673e-07,1.04406972344224e-07,2.1164472450897e-08,7.79907610916762e-08,7.22227635588813e-08,6.43964065590147e-08,1.4646091712725e-07,2.85709680360501e-07,1.2923080543338e-07,2.13335482334893e-07,2.63964385541256e-07,1.47627049194034e-08,7.37576737960466e-08,1.76825755402129e-07,1.79451945298197e-08,3.00927662941784e-07,2.59484954840464e-07,1.01918143614494e-07,8.19477217125679e-08,7.4323171656893e-08,1.96675675051913e-07
2.81507678762683e-07,4.39359029874481e-08,7.48634770358746e-08,2.82201311468306e-07,2.52097500709713e-07,3.09037716026577e-07,9.98533289920884e-08,1.18004388477432e-07,2.83849592752638e-07,7.68698370825809e-08,1.52909387109568e-07,1.93040056737117e-07,4.70767115665856e-08,4.69031781255428e-08,9.04976531388232e-08,1.29843910440104e-07,2.22195906780783e-07,2.90845400212698e-07,1.13428835314825e-07,2.31852041145625e-07,2.76821758813553e-07,3.14674612484649e-08,1.01406021405034e-07,2.20377901019134e-07,3.9782335868942e-08,3.15234992260916e-07,2.7483747156806e-07,1.28060625731898e-07,1.22820045496447e-07,1.36115427119728e-07,2.2303148590462e-07
2.99667774313554e-07,3.81867342300118e-08,7.87207704283363e-08,3.38795250650066e-07,3.01783510489836e-07,3.64465878319701e-07,1.29978534381084e-07,1.14977701921669e-07,3.30212873163727e-07,9.23383018916418e-08,1.65876152488188e-07,2.8864996645911e-07,8.01919961753566e-08,2.9330461629632e-08,1.07320397548135e-07,2.0226397089147e-07,2.99861725147191e-07,2.96556878589897e-07,9.78944001728501e-08,2.51267629997566e-07,2.89047977601832e-07,5.44915045218292e-08,1.31391457390784e-07,2.63118338877853e-07,6.20238917829156e-08,3.3093876132378e-07,2.90602131702238e-07,1.77888098253531e-07,1.84295421256059e-07,2.0082851368919e-07,2.49274662152376e-07
3.17835704866352e-07,3.45410321352062e-08,8.23139684898062e-08,3.95913777241814e-07,3.52004057094414e-07,4.21064810709785e-07,1.59746506134651e-07,1.1328820926521e-07,3.78362408896651e-07,1.0776601583389e-07,1.80196231001368e-07,3.88826135512278e-07,1.18950169561904e-07,5.97367818382118e-08,1.24829679126276e-07,2.7831028743355e-07,3.8047813989447e-07,3.05984819843232e-07,8.51224377003406e-08,2.73070818040389e-07,3.01693127388788e-07,8.18930284737668e-08,1.62690995142307e-07,3.07817812685711e-07,8.74606813363832e-08,3.52730182589133e-07,3.10455811960466e-07,2.97110172168119e-07,2.98342077514346e-07,2.68651730340383e-07,2.76464654022987e-07
3.3579113913243e-07,3.3616926705138e-08,8.54646986098905e-08,4.5308641140339e-07,4.01752057759653e-07,4.77204429410801e-07,1.89173717585888e-07,1.11674575829132e-07,4.26238197492141e-07,1.21915635493981e-07,1.94922889586952e-07,4.89567142577847e-07,1.57501955304672e-07,9.70282808343989e-08,1.43769053232401e-07,3.5409411950619e-07,4.6085351653892e-07,3.15157953900205e-07,7.22600518526641e-08,2.93892037664488e-07,3.13727163173975e-07,1.07709172296277e-07,1.91966757737545e-07,3.52893967476364e-07,1.16602852605391e-07,3.73591186730267e-07,3.29484893798116e-07,4.26956951900842e-07,4.19285129692432e-07,3.38326375932975e-07,3.01786981241394e-07
3.48082996967289e-07,5.31444923178126e-08,1.15338284385782e-07,4.5599481458055e-07,4.1191274393236e-07,4.80933240175213e-07,2.1025343820689e-07,7.75308960252138e-08,4.22222530618474e-07,1.53841511962525e-07,1.53881543829927e-07,4.89972448185175e-07,1.99659524277583e-07,1.13542202042798e-07,1.02015297289731e-07,3.67318735652778e-07,4.48013196290936e-07,2.87546286299762e-07,5.56166536459677e-08,2.83823303375769e-07,2.82885769209608e-07,1.44152860026356e-07,2.23444634066073e-07,3.16416889285984e-07,7.48097993005988e-08,3.82077485177534e-07,3.28964433828758e-07,4.33450062424201e-07,4.3540746132924e-07,2.90986546302681e-07,3.03104340636321e-07
3.29327019964662e-07,5.90081466361214e-08,1.1026177550632e-07,3.98633929203785e-07,3.6008805333778e-07,4.22779304364837e-07,1.79173467361441e-07,7.97173447842205e-08,3.72967586078307e-07,1.34376338847446e-07,1.41642531772856e-07,3.88673896958034e-07,1.52993909082329e-07,7.06823610790038e-08,8.9466400346148e-08,2.88081314815575e-07,3.6564654459122e-07,2.79518684480687e-07,6.95988288490365e-08,2.61262550926215e-07,2.72641989454209e-07,1.09202271649222e-07,1.85556565065862e-07,2.77141233679124e-07,5.30682614913675e-08,3.61326112655314e-07,3.11902077316938e-07,3.01732218484563e-07,3.08502412926008e-07,2.33350523787393e-07,2.77957218560535e-07
3.10737711647851e-07,6.49588703836307e-08,1.05635516918475e-07,3.41382954042195e-07,3.08748274080956e-07,3.65095119748801e-07,1.48500938399832e-07,8.17171614254173e-08,3.24069243891268e-07,1.1612420776411e-07,1.28680662462847e-07,2.87993516846975e-07,1.08021180583603e-07,3.5266675230375e-08,7.51462269386301e-08,2.10084736296641e-07,2.83871105628074e-07,2.7085611701759e-07,8.30576062474836e-08,2.38697956200957e-07,2.61215017837529e-07,7.67687577937901e-08,1.49577278856771e-07,2.35815625146614e-07,3.09463125808851e-08,3.39886300808631e-07,2.9351439256126e-07,1.78819498925147e-07,1.89128152841262e-07,1.72411879639149e-07,2.51308384491636e-07
2.92207149115996e-07,7.06435198684409e-08,1.00927503580922e-07,2.84803985613259e-07,2.58174299627091e-07,3.08747396139446e-07,1.177467832871e-07,8.50443542598635e-08,2.77024995794097e-07,9.82761735259109e-08,1.16800732009693e-07,1.92554702651446e-07,6.67269268587169e-08,4.85924221786027e-08,6.11273163927035e-08,1.36565277532368e-07,2.05660680827144e-07,2.65089539426561e-07,9.88534709905833e-08,2.18159891050409e-07,2.49297884814171e-07,4.81823336208469e-08,1.15774719016963e-07,1.95458202487701e-07,1.81937743442675e-08,3.23165137106721e-07,2.77655425475102e-07,1.29619750906884e-07,1.27566112529621e-07,1.13334005709341e-07,2.24152665849604e-07
2.722129829988e-07,7.19913595844246e-08,9.20599872695384e-08,2.28812847635604e-07,2.07470403888505e-07,2.53548112011764e-07,8.44956080560145e-08,9.39403362939257e-08,2.32216436496689e-07,7.70404063727591e-08,1.11332141553945e-07,1.08662747532118e-07,3.02809261243042e-08,7.20055553345545e-08,5.2627601521869e-08,7.18766771873863e-08,1.35846742606694e-07,2.64883568046238e-07,1.1762832989815e-07,2.00991468707127e-07,2.42376656080663e-07,2.20676000883393e-08,8.13375458068512e-08,1.60674586083163e-07,1.19664633168757e-08,3.08350644941084e-07,2.63490218414836e-07,1.0486794331191e-07,8.85417890704574e-08,6.5700536389285e-08,1.97609881275759e-07
2.53987383443011e-07,8.08041316423333e-08,8.92435917428038e-08,1.72747920074994e-07,1.5679513621109e-07,1.96704498926488e-07,5.58429107924264e-08,9.43055187614027e-08,1.84602225275751e-07,5.92548805873298e-08,9.65742712245907e-08,9.01758696950075e-08,4.04377174113174e-08,1.04219431745609e-07,3.78333118451318e-08,6.87254304407824e-08,8.58349562383668e-08,2.58489479339972e-07,1.31490564986997e-07,1.78580680550365e-07,2.25688706358125e-07,3.14356623975046e-08,4.90210396295408e-08,1.18955012609152e-07,2.21454188720565e-08,2.97099122374749e-07,2.48651524706553e-07,1.56761880626109e-07,1.37557115246014e-07,5.76351906530487e-08,1.64265995890613e-07
2.35629093206941e-07,8.23604830800097e-08,8.18412994342752e-08,1.22729034213301e-07,1.11918342405686e-07,1.47803719141242e-07,3.12104963575525e-08,1.02236986426081e-07,1.45195681078937e-07,4.19684350865371e-08,9.04250478953843e-08,9.62030697058731e-08,6.38788154741924e-08,1.39431437152885e-07,2.71105385827228e-08,8.54998877132568e-08,5.20556508847881e-08,2.59474162538173e-07,1.46677036596863e-07,1.63680974414289e-07,2.16091244374144e-07,4.94377306088691e-08,2.52997198680969e-08,8.44711941374478e-08,3.59742457999223e-08,2.88234607758004e-07,2.3509739969282e-07,2.22979075950022e-07,2.02817629269014e-07,6.61298909575819e-08,1.33459429622185e-07
2.16166001347464e-07,9.09520634268795e-08,7.86083047946062e-08,7.10817730467107e-08,6.50495263640264e-08,9.26415840937139e-08,3.37877671294329e-08,1.03598014758788e-07,9.88745778825988e-08,2.59263654417028e-08,7.56830200846718e-08,1.45021430644663e-07,9.35712133188124e-08,1.69541531427886e-07,1.43165399588461e-08,1.28003721953142e-07,7.65504963828796e-08,2.55819480817021e-07,1.56771636519662e-07,1.42306250787934e-07,1.9697876827973e-07,7.25706562348805e-08,2.34712635961163e-08,4.75286441427963e-08,4.98992411730971e-08,2.83862533784422e-07,2.19445494024694e-07,2.60141180829561e-07,2.45294660579716e-07,1.00364990844857e-07,9.12274695825071e-08
1.97927963826365e-07,9.58323256948949e-08,7.31259426873514e-08,3.07755801885836e-08,2.84579215351268e-08,4.82936256275552e-08,4.34319028975008e-08,1.0794449391798e-07,6.11838554437261e-08,1.17052339707728e-08,6.64675199920184e-08,2.01364061435571e-07,1.2012061453232e-07,1.93788531492073e-07,7.79660429163946e-09,1.72353094372193e-07,1.21474184552079e-07,2.55380125417674e-07,1.65347135878668e-07,1.25405469635261e-07,1.82258703211702e-07,9.31839855945061e-08,3.46688539496526e-08,2.25915140824069e-08,5.9869955266938e-08,2.80903001941906e-07,2.04990168325648e-07,2.76976857873556e-07,2.68084530033271e-07,1.38104326374408e-07,5.44425503468183e-08
1.78511263966207e-07,9.98694271898547e-08,6.63337654850062e-08,4.32961112815984e-08,4.01526194933241e-08,4.63165259791369e-08,6.40317759658742e-08,1.13236981927883e-07,4.4157397117075e-08,1.57019420397529e-08,5.86227400293696e-08,2.40427209949892e-07,1.3837596668332e-07,2.0836125569128e-07,1.30549821843494e-08,2.03061215377725e-07,1.55596938628875e-07,2.5685371635519e-07,1.68718777232612e-07,1.09635749234496e-07,1.66950114360423e-07,1.07960750653379e-07,4.96252149677708e-08,3.70421704287029e-08,6.5563484289614e-08,2.8237387393136e-07,1.89259878781563e-07,2.5502840264765e-07,2.55353822293804e-07,1.64788412490735e-07,4.84514748932668e-08
1.59227469959253e-07,1.03712214890699e-07,5.99079601794323e-08,7.87370834878607e-08,7.18363812628728e-08,6.09413269390959e-08,9.01704005410418e-08,1.18419330851996e-07,3.43913764181386e-08,2.71956491713585e-08,5.03485482451489e-08,2.70825334817321e-07,1.51897829738232e-07,2.17727720185946e-07,2.35517899879859e-08,2.2646150807146e-07,1.83486579780176e-07,2.58635751033426e-07,1.69112021887473e-07,9.43549779135842e-08,1.50608025518661e-07,1.1849330177532e-07,6.33025686120579e-08,6.81968165147558e-08,7.10866671080317e-08,2.85422250928596e-07,1.72882231541439e-07,2.15766633420753e-07,2.26854247917575e-07,1.87438979146533e-07,5.67195379101534e-08
1.3991572274756e-07,1.07031945519701e-07,5.35394551772612e-08,1.15094368592247e-07,1.0432736302563e-07,8.92639380533185e-08,1.13466371808704e-07,1.23160118653742e-07,4.89307711548901e-08,3.90138833599005e-08,4.21766234197007e-08,2.79558891244868e-07,1.54604825676603e-07,2.14530823394915e-07,3.43948016775696e-08,2.32342587943067e-07,1.946468182821e-07,2.60595911158282e-07,1.62082128463503e-07,7.9915174998196e-08,1.32708638958115e-07,1.20342348044527e-07,6.96430417051229e-08,9.88554240126459e-08,7.23646451693098e-08,2.90254552659372e-07,1.54506835298082e-07,1.50885773580744e-07,1.73204894949843e-07,1.95576405107734e-07,9.18404380652956e-08
1.20313268802905e-07,1.10092214736757e-07,4.65080478809312e-08,1.5141759936288e-07,1.37677555675865e-07,1.25328582479304e-07,1.35639812581289e-07,1.27777481478021e-07,7.67986091459895e-08,5.21174224358766e-08,3.50427366967319e-08,2.78134452576795e-07,1.52559036603639e-07,2.0586740240655e-07,4.35600847881416e-08,2.30225365150451e-07,1.97505619794089e-07,2.62778062517216e-07,1.5204019601205e-07,6.63510070285374e-08,1.14974200542213e-07,1.18630733305308e-07,7.2837214788361e-08,1.27486302499549e-07,7.0883068928222e-08,2.9613054802984e-07,1.35420935787285e-07,7.63910823583577e-08,1.0860480465835e-07,1.96080152630903e-07,1.38146845030474e-07
1.00337204093776e-07,1.12530361966697e-07,3.86336788087598e-08,1.80997149755306e-07,1.65178432517394e-07,1.55109612833523e-07,1.53985891333715e-07,1.31736765424494e-07,1.00516083469272e-07,6.36577279286866e-08,2.9276165256052e-08,2.55524766128621e-07,1.40055403566263e-07,1.85477973667063e-07,4.9908986634149e-08,2.10977733123467e-07,1.82934307648157e-07,2.6509375492167e-07,1.35284820924946e-07,5.4631106433795e-08,9.72417218901996e-08,1.08254658899457e-07,6.82127111346976e-08,1.49977363761357e-07,6.51971379999546e-08,3.03074893520722e-07,1.14777050686285e-07,8.65185258975346e-08,8.63650923561017e-08,1.81743968655761e-07,1.79778680122979e-07
8.051206239368e-08,1.14738240048786e-07,3.11782157107349e-08,2.07667009880786e-07,1.89790441255399e-07,1.81811675377924e-07,1.70392139831088e-07,1.35204486370597e-07,1.21878487424906e-07,7.34859778637642e-08,2.2937250410438e-08,2.24205169378462e-07,1.23230823994595e-07,1.59775542517541e-07,5.65026887071257e-08,1.84759725730427e-07,1.62051603222542e-07,2.66942179132357e-07,1.15158071768603e-07,4.27003393500703e-08,7.84612275149993e-08,9.47331113326034e-08,6.11270035993358e-08,1.70969990451396e-07,5.66984139726879e-08,3.09487517624813e-07,9.34413391258481e-08,1.31459625696949e-07,8.35147622487007e-08,1.60177565804816e-07,2.18920978747606e-07
