x,y,z,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.355559793084097,0.124877055771062,0,1.02133701241339e-07,4.1369161347957e-08,1.57012210266125e-08,1.69049288474494e-07,1.30102327006532e-07,2.03860565864734e-07,2.05889406969885e-08,7.25137141093316e-08,2.74681574599867e-07,9.20289106840329e-08,2.13546690889709e-07,3.07922259372559e-07,1.00245079221911e-07,7.55192614634643e-08,1.70298553533739e-07,1.52553047633389e-07,2.53913921584856e-07,1.04443227124057e-07,4.9804219743673e-08,7.64618768710806e-08,2.54774118787345e-07,1.37970660456531e-07,7.72826402778828e-09,9.80776494424862e-08,3.30112419424001e-08,4.57229169347874e-08,2.56233470268254e-07,5.29119228757e-08,6.14189191828234e-08,2.24923487398056e-07
0.355683286210805,0.0856142954826451,0.00355,3.28118092674422e-08,4.87734023525162e-08,5.29884052986425e-09,2.52601840206232e-07,2.00895843007667e-07,2.13468165248773e-07,3.33397593733528e-08,2.27097205368017e-08,1.14786066757788e-07,1.40466869792424e-07,8.79062451547312e-08,3.12500075653453e-07,3.29991399614226e-08,2.81519123702991e-08,2.5757577788691e-07,6.41086701481797e-08,2.74091006645984e-07,3.43796683048115e-08,2.72731526434777e-07,1.75286777412615e-07,1.08520596684606e-07,2.61857323923357e-07,5.7021894852219e-08,7.41228528748588e-08,9.99615732842646e-08,1.51338659613517e-08,1.09992569839517e-07,1.6661747233019e-07,1.58310821764439e-07,1.88486027263938e-07
0.355742191646079,0.0649001558153244,0.00355,1.0303313338811e-07,4.20124781993084e-08,1.61395985206782e-08,1.67630932506889e-07,1.29129584524348e-07,2.02964647976521e-07,2.08359268522009e-08,7.27140154644725e-08,2.75484089109542e-07,9.25388902129069e-08,2.13756694088857e-07,3.07118788402638e-07,1.01212606242234e-07,7.61905635480651e-08,1.68278068275495e-07,1.52810102453791e-07,2.54979921085345e-07,1.05832407383085e-07,5.28471267955532e-08,7.97652029971022e-08,2.54572680022454e-07,1.36991951445893e-07,8.85064125263244e-09,1.01496173061543e-07,3.53771039437714e-08,4.66252622690492e-08,2.56974987920263e-07,5.34019483528128e-08,6.43847182587073e-08,2.22409163875332e-07
0.35581301938885,0.19,0,3.15302502119236e-07,2.07057013373065e-08,3.73731796568321e-08,4.48314454043991e-07,3.83740797810244e-07,1.62440339568118e-07,6.84377700698774e-08,2.56023127975462e-07,4.87619590101342e-07,2.11867182456098e-07,3.29867820900067e-07,3.42108852186838e-07,2.96006389034008e-07,4.69653515169784e-08,3.94279883172974e-07,2.0216690041254e-07,3.31829035442178e-07,3.02353288787914e-07,4.17337045667887e-07,3.9172663643068e-07,3.94580597198107e-07,2.71440847987882e-07,7.23072414535331e-08,8.56527322239258e-08,2.26008820214444e-07,1.52896573881681e-07,4.0411945719882e-07,4.76243506623558e-08,3.59486840803074e-07,4.38255242916825e-07
0.35581301938885,0.19,0.00355,3.1530177476488e-07,2.06940245321444e-08,3.73703959622953e-08,4.48320098555775e-07,3.83743026907905e-07,1.62427168369627e-07,6.84393757835965e-08,2.56005412503711e-07,4.87657488594756e-07,2.11845393398955e-07,3.29896173471191e-07,3.42094859841948e-07,2.95989673162915e-07,4.6949546215626e-08,3.94245827068145e-07,2.02154216973848e-07,3.31838526717716e-07,3.02345254943451e-07,4.1747940145912e-07,3.91840322151045e-07,3.9455937546208e-07,2.71400094636012e-07,7.2344892580428e-08,8.55355640914148e-08,2.26037659593252e-07,1.52865812232834e-07,4.04104191445749e-07,4.73889373505557e-08,3.59548385474907e-07,4.38611886153621e-07
0.35581301938885,0,0,3.15172303935631e-07,2.07596654507775e-08,3.70831301372593e-08,4.48292581281753e-07,3.83510596428434e-07,1.62436477997495e-07,6.73482093285857e-08,2.56344778176567e-07,4.8765652194769e-07,2.14892847187961e-07,3.27615455230892e-07,3.40857293115022e-07,2.95518529597981e-07,4.74706947452256e-08,3.93859562318452e-07,2.04623433827626e-07,3.30989239569876e-07,3.01233205629349e-07,4.17412131155381e-07,3.92597524636369e-07,3.93329935064089e-07,2.71428064831551e-07,7.26790970560375e-08,8.31354066272586e-08,2.28979316031018e-07,1.51128373957355e-07,4.01957775352019e-07,4.67150206141521e-08,3.59648665991178e-07,4.35854374059749e-07
0.35581301938885,0,0.00355,3.15172545513129e-07,2.07705125116162e-08,3.70813836474652e-08,4.48286741638104e-07,3.83506909371571e-07,1.62452107760868e-07,6.73388597054236e-08,2.56366785380956e-07,4.87618244761552e-07,2.14922459278135e-07,3.27583115681476e-07,3.40867923592286e-07,2.9552992851414e-07,4.74880644488289e-08,3.93894116987322e-07,2.04653518523091e-07,3.30946970299489e-07,3.01213179510252e-07,4.17269528476218e-07,3.92477337113511e-07,3.93359234390719e-07,2.71438619592131e-07,7.26198773734777e-08,8.31586441765589e-08,2.2896930153713e-07,1.51070477879106e-07,4.01943417172075e-07,4.6830540664198e-08,3.59583474040915e-07,4.35494935384194e-07
0.35581301938885,0.0217091217962957,0,2.45280804427196e-07,9.89518548088923e-09,3.26664283393158e-08,2.15155314674835e-07,1.90360311600143e-07,1.6874418401341e-07,3.47454580273758e-08,1.87797046204e-07,8.7505288330103e-08,1.04286852422726e-07,4.35286773151262e-08,3.08899888339198e-07,2.27090595900782e-07,7.52017974477885e-08,1.93624228495287e-07,2.4979489769628e-08,2.64301935123832e-07,2.3167883849515e-07,9.68774511255262e-08,6.80520969968591e-08,7.49425458310803e-08,1.7995648189736e-07,2.27428559745532e-08,1.08047752323869e-07,1.87352336408889e-08,1.06034857404722e-07,8.32106771002483e-08,9.28085668881051e-08,3.35514680092824e-08,1.92865464389588e-07
0.35581301938885,0.0434182435925913,0.00355,1.74680195829895e-07,2.81242371970802e-08,2.56718667759322e-08,1.62768315838981e-08,1.69180906064343e-08,1.85207108954585e-07,4.30655368474341e-09,1.27721249912808e-07,2.14183349912127e-07,9.03513194998324e-09,1.74430346107546e-07,3.02201158343638e-07,1.66210043008248e-07,9.22309241495235e-08,1.58736263735987e-08,1.22486703355322e-07,2.41825039452057e-07,1.72014942483628e-07,2.87754499863837e-07,2.55925859514517e-07,1.88426421803235e-07,4.57202042455299e-08,5.69668676158323e-08,1.22083087979472e-07,1.20292199935088e-07,7.47006560340555e-08,1.86098242071662e-07,7.14934850295769e-08,2.03002426055738e-07,2.01318595229276e-07
0.35581301938885,0.0434182435925913,0,1.74680850306779e-07,2.81259498597897e-08,2.56740196577985e-08,1.62784328032148e-08,1.6918854969679e-08,1.85206222513458e-07,4.29620781149324e-09,1.27716767536091e-07,2.14157614876162e-07,9.02033585948673e-09,1.74429952991863e-07,3.02196031323507e-07,1.66185020584212e-07,9.22731442333914e-08,1.5845840451657e-08,1.22377826398173e-07,2.41815661657327e-07,1.72035965456473e-07,2.8775620884671e-07,2.55962343870053e-07,1.8832656095047e-07,4.57313609103139e-08,5.70942054561589e-08,1.22117389457165e-07,1.20133639651281e-07,7.47605512284247e-08,1.86075403347346e-07,7.14675340618678e-08,2.02900444619407e-07,2.01511342899355e-07
0.35581301938885,0.146581756407409,0,1.74676981727221e-07,2.81252609927973e-08,2.56712832662032e-08,1.62786153479558e-08,1.68945831754014e-08,1.85236978388675e-07,4.44259471528968e-09,1.27655109982699e-07,2.14125489526997e-07,8.5185575899562e-09,1.74272898071381e-07,3.03010446876518e-07,1.65741848451049e-07,9.23245137558734e-08,1.59532665975547e-08,1.22114767910025e-07,2.41437496110673e-07,1.71584414949739e-07,2.87959780092105e-07,2.56064743369988e-07,1.89037245514399e-07,4.59387006053787e-08,5.6441329899648e-08,1.21311686075457e-07,1.19669422022072e-07,7.39642144087273e-08,1.87045280149438e-07,7.23281602271714e-08,2.03057953055529e-07,2.03090833422926e-07
0.35581301938885,0.146581756407409,0.00355,1.7467692904913e-07,2.81302835051743e-08,2.56739327374049e-08,1.62785217881568e-08,1.68916853313366e-08,1.85239366150286e-07,4.4397523916373e-09,1.2765716466151e-07,2.14110119918022e-07,8.51700391489616e-09,1.74259511664091e-07,3.03010391411007e-07,1.6574095462326e-07,9.23220332036219e-08,1.59397550512266e-08,1.22103026251426e-07,2.41447203192739e-07,1.71587670756817e-07,2.87887047371787e-07,2.55998916946134e-07,1.88996763947411e-07,4.59273459973666e-08,5.64299824358722e-08,1.21383398592937e-07,1.19630548992487e-07,7.40425136158464e-08,1.86987431358117e-07,7.22983101951116e-08,2.02959118824307e-07,2.02959414554311e-07
0.35581301938885,0.168290878203704,0,2.45311480468311e-07,9.91052377247837e-09,3.27406945096267e-08,2.15159006634804e-07,1.90365670591703e-07,1.68770965132933e-07,3.51580959064077e-08,1.87654391491221e-07,8.75166803467474e-08,1.03981514659371e-07,4.44990322750694e-08,3.09889393137993e-07,2.2692703179978e-07,7.51912387840927e-08,1.93571388085407e-07,2.44500778660401e-08,2.64328463934665e-07,2.31700172077383e-07,9.69438029796448e-08,6.85409485057793e-08,7.49864268621911e-08,1.79789894397022e-07,2.29421974367963e-08,1.08648222262145e-07,1.8919364447496e-08,1.05819001079371e-07,8.30171882955107e-08,9.31680070634852e-08,3.36646630239388e-08,1.92885958016599e-07
0.35581301938885,0.168290878203704,0.00355,2.4531070178921e-07,9.91571365385321e-09,3.27412661990064e-08,2.1516460055728e-07,1.90371110000087e-07,1.68768328772769e-07,3.51612334263941e-08,1.87658754880622e-07,8.75515173644564e-08,1.0399022013333e-07,4.45295190531474e-08,3.09885735402203e-07,2.26936385822931e-07,7.51643641190828e-08,1.93584280427209e-07,2.44585565594594e-08,2.64341504545327e-07,2.31692285874203e-07,9.68559492050239e-08,6.84328708817014e-08,7.50176905391852e-08,1.79776473654782e-07,2.28202872095586e-08,1.08681810724966e-07,1.89504623432404e-08,1.0584526940384e-07,8.30713973752609e-08,9.31462280126721e-08,3.36159299683923e-08,1.9268174690582e-07
0.35581301938885,0.0217091217962957,0.00355,2.45280008612529e-07,9.89877144965385e-09,3.26667974537858e-08,2.15162043570048e-07,1.90367231533399e-07,1.68739538297096e-07,3.47494960067426e-08,1.87799772255996e-07,8.75449904505378e-08,1.04294237568711e-07,4.35666747832867e-08,3.0889474131454e-07,2.27100178248903e-07,7.51708672175771e-08,1.93636540482847e-07,2.49864323342906e-08,2.64319973639555e-07,2.31672433780167e-07,9.67783014334538e-08,6.7934719915106e-08,7.49770969435247e-08,1.79942633039477e-07,2.26089015411173e-08,1.08091307650461e-07,1.87739450694155e-08,1.0606654428569e-07,8.32691958112585e-08,9.27887882780173e-08,3.35033742632554e-08,1.92649695015698e-07
0.356196726843616,0.0872322404240015,0,2.74754449906242e-08,5.11440546583451e-08,4.6671442768187e-09,2.55414127433371e-07,2.04251148621e-07,2.11847710133558e-07,3.55254366898308e-08,1.8602715357263e-08,9.6585275392933e-08,1.40004909234337e-07,7.4055773637997e-08,3.12285108710568e-07,2.72310739894435e-08,2.40091615147722e-08,2.59827848958883e-07,5.30535514456574e-08,2.77774059335422e-07,2.89989031681559e-08,2.86319310660185e-07,1.86423265922234e-07,9.07876729761283e-08,2.68598469864283e-07,6.16685120856562e-08,7.8487086014731e-08,1.03617407616297e-07,1.32675588833807e-08,9.29908162144579e-08,1.76231698707575e-07,1.66070804620973e-07,1.61095277916769e-07
0.361213992664984,0.113865983416349,0,6.74452505144247e-08,6.96798807879962e-08,1.63696476163818e-08,2.22294562825988e-07,1.84803467968647e-07,1.87175957794475e-07,4.55798206176617e-08,3.72385025360552e-08,2.09282835116176e-07,1.02387569706171e-07,1.66051640805031e-07,3.02972587831678e-07,5.61421846758389e-08,6.27636049488684e-08,2.16688765569212e-07,9.51447978817733e-08,2.92507924393818e-07,7.61183117729727e-08,1.53805580685161e-07,8.12241584220524e-08,1.84935596573315e-07,2.31579192144626e-07,4.47020518856935e-08,1.42056330364809e-07,3.7632063369589e-08,5.07285983318596e-08,2.10070734896217e-07,1.66370644353807e-07,6.09744603414042e-08,2.79260930676331e-07
0.361263898944892,0.0753826996731429,0,7.01418916664695e-08,6.96441292434584e-08,1.70898020689871e-08,2.19229716533353e-07,1.82188787516239e-07,1.86565134135269e-07,4.50733557463284e-08,3.86685386815525e-08,2.15530756659011e-07,1.02053446578971e-07,1.70395004720107e-07,3.02288468809682e-07,5.88640864580489e-08,6.48779172435624e-08,2.13206555784285e-07,9.83510543498651e-08,2.92145067702911e-07,7.9168748746112e-08,1.42105562627708e-07,7.18192587574949e-08,1.89949284400909e-07,2.27054339578039e-07,4.10419459710138e-08,1.44569704552113e-07,3.27833144661621e-08,5.16152512874743e-08,2.15816631310513e-07,1.62541273735426e-07,5.31326536429458e-08,2.80372995447755e-07
0.361569623112839,0.0543543841153457,0,1.43962139825054e-07,6.0318684396194e-08,3.43034259689714e-08,9.3040321603399e-08,7.27234099529775e-08,1.69985984069922e-07,1.73574296858508e-08,8.19745506218503e-08,2.7832009039094e-07,4.41280454360341e-08,2.24260508642954e-07,2.94563939165387e-07,1.20922234508987e-07,1.01265231389983e-07,9.0547333302668e-08,1.27147477389004e-07,2.70819922354871e-07,1.55515218288643e-07,2.05238389134665e-07,2.0887377173034e-07,2.36658340907282e-07,5.59139851234405e-08,5.47670073204115e-08,1.7749365000211e-07,7.49307894099799e-08,1.00404620562644e-07,2.67786754555346e-07,1.42376449839936e-08,1.55296287631586e-07,4.26225147078605e-08
0.361742092607867,0.0753978437013719,0.00355,7.03119418698021e-08,7.1686161545451e-08,1.76242960004202e-08,2.19133565278207e-07,1.8291955687644e-07,1.84489112624313e-07,4.64805152750016e-08,3.7881523895752e-08,2.15425690977357e-07,1.00276266824952e-07,1.70656737024629e-07,3.01301266431024e-07,5.80496131084566e-08,6.5622508986726e-08,2.12125515764785e-07,9.6446774272262e-08,2.93977481623969e-07,7.97357597788451e-08,1.42382164186843e-07,7.20813383759382e-08,1.88644639879386e-07,2.28048802424277e-07,4.19323933373794e-08,1.49299159842056e-07,3.19356590534201e-08,5.32030119794714e-08,2.16293860980817e-07,1.659745771301e-07,5.21472301697697e-08,2.79885594686944e-07
0.361873866478057,0.135725283622248,0.00355,1.44515020518361e-07,6.15650177519526e-08,3.50453321127481e-08,9.23366511640538e-08,7.24928515692383e-08,1.6857524160808e-07,1.75568853624441e-08,8.1176332638312e-08,2.78061160026192e-07,4.15599388493343e-08,2.24563361917962e-07,2.94529847595209e-07,1.19877935552268e-07,1.02010440214892e-07,9.00196999762992e-08,1.24990399114171e-07,2.71408852474597e-07,1.56071648639104e-07,2.0618736425052e-07,2.09846735407706e-07,2.36118589720652e-07,5.5181580844606e-08,5.50619004191368e-08,1.7934835394204e-07,7.30408424280379e-08,1.02249015529667e-07,2.69029714099705e-07,1.42749684798136e-08,1.54916265555524e-07,4.16118679158167e-08
0.361882805680499,0.115094400834917,0.00355,7.20976149244806e-08,7.21169940879802e-08,1.818057789032e-08,2.17052071611495e-07,1.81374056345452e-07,1.83623186913116e-07,4.642989918124e-08,3.86277054567572e-08,2.19342871954055e-07,9.74094137947876e-08,1.74585994310222e-07,3.01237723106879e-07,5.86752979330126e-08,6.73185780832579e-08,2.1004796584169e-07,9.69463738521501e-08,2.9372735861258e-07,8.17832429676729e-08,1.34807600544991e-07,6.63076868594666e-08,1.91812631045988e-07,2.24900561273837e-07,4.06646552559896e-08,1.50373386181985e-07,3.01599366944551e-08,5.60830371343072e-08,2.20862116073501e-07,1.6302280387476e-07,4.77336835969497e-08,2.8102936562608e-07
0.362018401264509,0.135727195509261,0,1.4465952400428e-07,6.21783732369292e-08,3.53779871428153e-08,9.22633238361789e-08,7.25860818028726e-08,1.67921893830254e-07,1.77314374956282e-08,8.07298915788341e-08,2.780796827711e-07,4.13227385705999e-08,2.24699857835096e-07,2.94190727465337e-07,1.19522963747436e-07,1.02299361806794e-07,8.98513116520805e-08,1.24288703860176e-07,2.71860721374551e-07,1.5639843454606e-07,2.06333366826962e-07,2.10142796969627e-07,2.35681069114617e-07,5.52224693222785e-08,5.54572416797105e-08,1.80712302060124e-07,7.25940225195007e-08,1.03134580024966e-07,2.69273232771566e-07,1.42744520747001e-08,1.54783143311918e-07,4.15587196003089e-08
0.362018401264509,0.0108545608981478,0,2.91855260821555e-07,2.24822689978701e-08,6.21573942686675e-08,3.33809622791065e-07,2.94403328337329e-07,1.34475083714104e-07,7.62070443878809e-08,1.87265538201909e-07,2.82221166035253e-07,1.27953970834009e-07,1.90457108395738e-07,3.08594146704325e-07,2.5650939640164e-07,4.24559006457955e-08,2.76006678725771e-07,8.02115074557312e-08,3.21876869375704e-07,2.85407132499655e-07,1.5697985480566e-07,1.65435698971848e-07,2.11641910084139e-07,2.45768418323181e-07,4.39412280435691e-08,1.64148223825439e-07,8.65034219679305e-08,1.98189448955228e-07,2.51937567030642e-07,1.31863194340703e-07,1.64068678296772e-07,1.05125212453435e-07
0.362018401264509,0.0108545608981478,0.00355,2.91855806893845e-07,2.24798294406225e-08,6.21589084459053e-08,3.3380693474115e-07,2.944012287705e-07,1.34473025267953e-07,7.62096879288663e-08,1.87260744466413e-07,2.82201920140736e-07,1.27948893180963e-07,1.90439954931813e-07,3.08594201844483e-07,2.56505890780369e-07,4.24716475581929e-08,2.76003898842196e-07,8.02134256768947e-08,3.218785076752e-07,2.8541991316037e-07,1.56915705253117e-07,1.65369087212083e-07,2.11634050477634e-07,2.45790786227843e-07,4.38984539893712e-08,1.64149856270665e-07,8.6538125493045e-08,1.9819982776169e-07,2.51935322590372e-07,1.31887141065176e-07,1.64071901316337e-07,1.04983942510365e-07
0.362018401264509,0.157436317305557,0,2.19051083686191e-07,4.46745089375472e-08,5.03437801140053e-08,1.06347549698674e-07,9.9297661159308e-08,1.48531736521261e-07,2.71029060442202e-08,1.30521037003551e-07,9.20906215176664e-08,4.04620489607087e-08,8.67219701719798e-08,2.92710966967648e-07,1.85525388396982e-07,8.84961881540028e-08,8.88660150670807e-08,5.39619906309091e-08,2.73839175377643e-07,2.22335077681659e-07,2.46572973963611e-07,2.14801495360037e-07,7.45787270975987e-08,1.26793140001993e-07,6.73247204978838e-08,1.85645511343096e-07,6.53560815619946e-08,1.46449834698409e-07,7.88224346067746e-08,1.14952045873652e-07,1.3439045344523e-07,2.98684683002372e-07
0.362018401264509,0.157436317305557,0.00355,2.19051423721511e-07,4.46716795599589e-08,5.03428924949965e-08,1.06363584668059e-07,9.93110952513881e-08,1.48535425201958e-07,2.71013067219833e-08,1.30529534570263e-07,9.20195355928854e-08,4.048737168574e-08,8.66750618366095e-08,2.92710288626374e-07,1.85522250663489e-07,8.85073315895274e-08,8.89189127562092e-08,5.38698620121021e-08,2.73805737548345e-07,2.22330615030933e-07,2.46484387508963e-07,2.14741897124181e-07,7.443812348391e-08,1.26834101305708e-07,6.73977845291565e-08,1.85541018224142e-07,6.51820486346032e-08,1.46390428180209e-07,7.8672315387274e-08,1.14929721538028e-07,1.34199956950618e-07,2.98778918133877e-07
0.362018401264509,0.179145439101852,0.00355,2.91921731192088e-07,2.25209105091489e-08,6.23096066958715e-08,3.33825213290034e-07,2.94483411403463e-07,1.34476804476474e-07,7.68072737193937e-08,1.87004067826531e-07,2.82221982774819e-07,1.26312186716333e-07,1.91796560020057e-07,3.09631389386625e-07,2.56579889417298e-07,4.23028292162768e-08,2.76068031264532e-07,7.89185968554154e-08,3.22266478990947e-07,2.85954093155985e-07,1.56978075059165e-07,1.64681020398959e-07,2.12385365086795e-07,2.45640159247581e-07,4.34706884213515e-08,1.65427922514203e-07,8.48727615781584e-08,1.98468168988384e-07,2.52459881142743e-07,1.32362610202365e-07,1.63803132081507e-07,1.0627354335142e-07
0.362018401264509,0.179145439101852,0,2.91922567497539e-07,2.25241965908987e-08,6.23127023072394e-08,3.3381659388555e-07,2.94477923685748e-07,1.3448329605983e-07,7.68113685444071e-08,1.87010231965229e-07,2.8216567232719e-07,1.26317839552293e-07,1.91755787407215e-07,3.09644317131981e-07,2.56590479352579e-07,4.23295472874472e-08,2.76073668706651e-07,7.89035498851601e-08,3.22278587882755e-07,2.85976594835217e-07,1.56800022103166e-07,1.64533854425859e-07,2.12346432724303e-07,2.45676849964543e-07,4.34510355331205e-08,1.65478743096514e-07,8.48111617258368e-08,1.98499006775941e-07,2.52417925883288e-07,1.32433229242681e-07,1.6368498464055e-07,1.05911905461319e-07
0.362018401264509,0.0325636826944435,0,2.1904107040057e-07,4.46632192708707e-08,5.03213135660357e-08,1.06359531116468e-07,9.93389884982544e-08,1.48491040573545e-07,2.69068978431795e-08,1.30607032822518e-07,9.21026616699714e-08,3.97526097945973e-08,8.71848419110963e-08,2.91832472267341e-07,1.8584785513165e-07,8.84261070359585e-08,8.90553053792704e-08,5.39492556575243e-08,2.74097651608528e-07,2.22657896063628e-07,2.464839997177e-07,2.14466538823719e-07,7.41039549314067e-08,1.26833931336519e-07,6.75358654404849e-08,1.86180053873124e-07,6.53475941379613e-08,1.47388489187615e-07,7.78399321192759e-08,1.14353261555277e-07,1.3412507713773e-07,2.97770623608158e-07
0.362018401264509,0.0542728044907392,0.00355,1.4467167879293e-07,6.21798235021076e-08,3.53983541108886e-08,9.2256201116484e-08,7.25300894860579e-08,1.67896745462095e-07,1.7764500766179e-08,8.07532119322247e-08,2.78137906148413e-07,4.31714515650212e-08,2.24514776907206e-07,2.93511448334758e-07,1.20048771800538e-07,1.02173326492179e-07,8.9562902767818e-08,1.24913541102018e-07,2.72277116453286e-07,1.56780033028147e-07,2.06186497974336e-07,2.10151449168449e-07,2.35067939945535e-07,5.55535987788691e-08,5.61500294183189e-08,1.82030828077656e-07,7.35883427655555e-08,1.03418871113071e-07,2.6824070348342e-07,1.45457823817701e-08,1.54972597572031e-07,4.18484494736055e-08
0.362018401264509,0.0325636826944435,0.00355,2.1904146232021e-07,4.46636189098347e-08,5.03229955400618e-08,1.06357416403367e-07,9.9336164430835e-08,1.48503796847753e-07,2.69028725308692e-08,1.30615637986565e-07,9.20902587217518e-08,3.97606631897894e-08,8.71858314527384e-08,2.91840231031798e-07,1.85838962556247e-07,8.84455804312514e-08,8.90553424205648e-08,5.39049123150531e-08,2.74070228875342e-07,2.22639204357454e-07,2.46410723951103e-07,2.14429556078571e-07,7.40661603473733e-08,1.26805964192196e-07,6.76054071534342e-08,1.86110484431841e-07,6.52161284190078e-08,1.47341056381113e-07,7.78236861558723e-08,1.14279360329114e-07,1.33982769666063e-07,2.97536939688363e-07
0.363663355372734,0.0954111669093656,0.00355,6.60718332973292e-09,8.32344620143764e-08,1.84822113264513e-09,2.59452256090257e-07,2.22007462501235e-07,1.81347708294988e-07,6.2793197690064e-08,3.17588643527255e-09,2.26980054468183e-08,1.09580751023901e-07,1.82122532775821e-08,3.00289651948617e-07,4.96962808677729e-09,7.01501699389882e-09,2.466669989613e-07,9.24030669734888e-09,3.12550320392864e-07,7.84150838803552e-09,3.16195679773133e-07,2.16253334293866e-07,1.96055533337352e-08,2.98967184512451e-07,9.86208104853563e-08,1.51350108419759e-07,7.87899449786684e-08,6.13098783935407e-09,2.35453895733559e-08,2.50813045167729e-07,1.53047470610787e-07,3.92654843499076e-08
0.36571391454802,0.0844189807632108,0.00355,3.94203416291742e-08,9.11096009939091e-08,1.22358309407361e-08,2.46737824794065e-07,2.14504087162771e-07,1.70363218049089e-07,6.6489267798933e-08,1.68746527216407e-08,1.28293492267721e-07,9.55566611561197e-08,1.02987413545165e-07,2.93659521907582e-07,2.77793270823406e-08,4.1879173073066e-08,2.28023366091734e-07,4.79192846167702e-08,3.14806512754197e-07,4.66398855706844e-08,2.61166691056634e-07,1.7168364233675e-07,1.06359975286501e-07,2.80903745942284e-07,8.81923734171792e-08,1.75425227774844e-07,5.4047827185679e-08,3.65539421094749e-08,1.31589667383409e-07,2.427643719482e-07,1.10268027437597e-07,2.00876905617885e-07
0.365848753984065,0.106238145977184,0.00355,4.18093667705578e-08,9.15675438433388e-08,1.30170919632749e-08,2.45168209431933e-07,2.13379945934902e-07,1.69542566372464e-07,6.65456733733083e-08,1.78302307134847e-08,1.35439311811946e-07,9.34650157983809e-08,1.09452354993139e-07,2.93353548119864e-07,2.87709970172033e-08,4.45033249758253e-08,2.26222942389437e-07,4.95983365976419e-08,3.14533157012271e-07,4.95771365004862e-08,2.54636102904134e-07,1.66438028291439e-07,1.11956926796347e-07,2.78367866222466e-07,8.69239293720914e-08,1.76511365100632e-07,5.22367552415966e-08,4.06065957368445e-08,1.39535819879531e-07,2.40443862354747e-07,1.0613853388885e-07,2.11109079169072e-07
0.36607800190832,0.0943043644026368,0,7.03043584162636e-09,9.36529405423292e-08,2.22274348939536e-09,2.58648686209804e-07,2.25936524561388e-07,1.70310983295639e-07,7.13404002239216e-08,2.9061161620366e-09,2.37406339685202e-08,9.79483703299105e-08,1.90185435533201e-08,2.93743591723216e-07,4.89866998887623e-09,7.73465206916098e-09,2.37807163357867e-07,8.72693808930452e-09,3.19593831610188e-07,8.39120363047006e-09,3.15957279260911e-07,2.18523548049268e-07,1.96615835688154e-08,3.01848427776093e-07,1.0828966500209e-07,1.73245810899042e-07,6.60718169148193e-08,6.57530567414166e-09,2.44827107098069e-08,2.67888846156079e-07,1.40560679445959e-07,4.04074275070776e-08
0.366833596948179,0.0845974409414472,0,3.90549680068973e-08,9.59986379828737e-08,1.2740719194179e-08,2.46788696723891e-07,2.16637230607954e-07,1.65184414353201e-07,7.03820492834767e-08,1.55711315302013e-08,1.26332100574945e-07,9.04979191043835e-08,1.01887401991233e-07,2.90333873299615e-07,2.6149289613894e-08,4.22971022692548e-08,2.24266521829512e-07,4.43743517478442e-08,3.17632539674122e-07,4.6480436529504e-08,2.63057930372756e-07,1.74246646465734e-07,1.02548738546602e-07,2.82449628930299e-07,9.24688616274655e-08,1.84848653969047e-07,4.98143928798397e-08,3.78158774446056e-08,1.29585041020035e-07,2.50581470054294e-07,1.06506145881998e-07,1.97582876109062e-07
0.366955926583173,0.104538827697957,0,3.59175861930575e-08,9.66776501682994e-08,1.175135651968e-08,2.48605311215093e-07,2.18540378787152e-07,1.6486767201997e-07,7.14175862668585e-08,1.42605196788637e-08,1.16948492559153e-07,8.97789399537629e-08,9.49356679032097e-08,2.90304401532505e-07,2.34072133005776e-08,3.92865685239764e-08,2.25564846285094e-07,4.02366827838177e-08,3.18357877165141e-07,4.29410764462049e-08,2.71315909193879e-07,1.81501445609444e-07,9.47559209191667e-08,2.85582260351805e-07,9.6202977525256e-08,1.84461960465341e-07,5.15860316780706e-08,3.66049637112845e-08,1.2073800754051e-07,2.54446799858903e-07,1.10889196874957e-07,1.86616524086794e-07
0.367270719078177,0.064700967649079,0,1.11965336920206e-07,9.09996947865963e-08,3.63648350321248e-08,1.62438194928444e-07,1.4133445622498e-07,1.52043129380941e-07,4.60154507343649e-08,4.56687590446234e-08,2.77314153712464e-07,5.93992991693662e-08,2.25871395132567e-07,2.82396191990854e-07,7.61521923359642e-08,1.010152778347e-07,1.47204738697067e-07,9.54276151591403e-08,2.96592880539645e-07,1.28302133248538e-07,5.5263393869986e-08,8.98784743727262e-08,2.18466395475537e-07,1.5185027670322e-07,1.80541310081315e-08,2.16355969270792e-07,2.20741791890386e-08,1.04951154861835e-07,2.77555061996268e-07,1.13709852688862e-07,6.68125270155069e-08,2.06085534618904e-07
