rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,used f1,used f2,used f3,used f4
401.381330344067,3194751826.69332,772261010.43533,577140126.983969,884525737.415032,714818468.325125,47528212.4951123,0.456157436607862,0.425184614934051,0.396480260711465,f20,f21,f22,f24
401.381330344067,11156996774.2348,779981289.550566,577140126.983969,739055652.457662,714818468.325125,47528212.4951125,0.454788009749971,0.423362573546204,0.397470662314753,f20,f21,f22,f33
401.381330344067,7688324812.3018,842892785.47559,577140126.983969,499362798.333286,714818468.325125,47528212.4951123,0.424923803584074,0.419913877669403,0.394062890141853,f20,f21,f23,f30
401.381330344067,9955779862.68846,845486310.225931,577140126.983969,431286057.101718,714818468.325125,47528212.4951121,0.425020024412682,0.425842447035358,0.395566039622789,f20,f21,f23,f31
401.381330344067,-3517975109.00961,784337609.967478,577140126.983969,855762357.659968,714818468.325125,47528212.4951123,0.446656016889292,0.423714595709681,0.395649933522485,f20,f21,f23,f32
401.381330344067,6550386521.72092,815597885.686145,577140126.983969,573319260.44087,714818468.325125,47528212.4951123,0.432043687082188,0.425503059154685,0.395206455769844,f20,f21,f23,f24
401.381330344067,-8444988579.04664,776826425.786488,577140126.983969,1052492418.78025,714818468.325125,47528212.495112,0.466408578743464,0.423342894905522,0.399285455692069,f20,f21,f23,f33
401.381330344067,10829244721.7509,776095044.004762,577140126.983969,742216697.549798,714818468.325125,47528212.4951123,0.454426360977977,0.426206756285374,0.397395938329983,f20,f21,f30,f31
401.381330344067,10118970874.7661,783941168.696446,577140126.983969,659300376.05524,714818468.325125,47528212.4951122,0.438175057280065,0.422919459324846,0.394320567360415,f20,f21,f30,f32
401.381330344067,7500294393.50346,827013804.978626,577140126.983969,618590849.062505,714818468.325125,47528212.4951123,0.436254094795898,0.417920731326304,0.394795423832471,f20,f21,f30,f24
401.381330344067,10254014217.2895,776060086.552572,577140126.983969,767789609.323809,714818468.325125,47528212.4951123,0.455255449385061,0.424123365175062,0.397173370973197,f20,f21,f30,f33
401.381330344067,11315010661.0295,782486492.651545,577140126.983969,644807145.16529,714818468.325125,47528212.495112,0.438104359419681,0.423527951594839,0.394402924908853,f20,f21,f31,f32
401.381330344067,9067212632.59942,837403956.485079,577140126.983969,539559768.875791,714818468.325125,47528212.4951123,0.436773139417053,0.424906464778567,0.396959291417438,f20,f21,f31,f24
401.381330344067,11163012282.858,776814438.933591,577140126.983969,752188546.762102,714818468.325125,47528212.4951124,0.454443801128122,0.423934400057051,0.397023283221453,f20,f21,f31,f33
401.381330344067,5156237975.01047,781792937.364862,577140126.983969,735725294.10786,714818468.325125,47528212.4951122,0.441715311225487,0.423592645336317,0.394860409991429,f20,f21,f32,f24
401.381330344067,10688251038.4193,767688736.559745,577140126.983969,725125929.829245,714818468.325125,47528212.4951124,0.443222035748113,0.422536048365557,0.394905111793372,f20,f21,f32,f33
401.381330344067,3219409697.89984,775569002.490144,577140126.983969,879777851.765097,714818468.325125,47528212.4951121,0.45978791661953,0.423639761485906,0.397905000791539,f20,f21,f24,f33
401.381330344067,6790196572.16074,829425240.774498,577140126.983969,639954863.95975,714818468.325125,47528212.4951121,0.42034692720996,0.426908396998943,0.38942484216029,f20,f22,f23,f30
401.381330344067,9447085663.94075,818556885.847143,577140126.983969,566528988.727064,714818468.325125,47528212.4951125,0.426018260183137,0.437223399442165,0.39165260242412,f20,f22,f23,f31
401.381330344067,-10984258889.2746,760085403.548709,577140126.983969,1153589380.67819,714818468.325125,47528212.4951123,0.435472412259222,0.426745996642987,0.391268665516545,f20,f22,f23,f32
401.381330344067,3542900927.71021,790077749.677213,577140126.983969,768601555.536287,714818468.325125,47528212.4951123,0.434108229977312,0.43308826344248,0.392418773091604,f20,f22,f23,f24
401.381330344067,-15774312074.0222,787299332.933318,577140126.983969,1301409542.28578,714818468.325126,47528212.4951121,0.450020010712617,0.425040607795904,0.395866691681979,f20,f22,f23,f33
401.381330344067,10834640267.3904,776319769.552678,577140126.983969,738616227.965736,714818468.325125,47528212.4951123,0.454358485154855,0.426196629939926,0.39740100708083,f20,f22,f30,f31
401.381330344067,10991298236.3549,758547840.726871,577140126.983969,707935841.096657,714818468.325125,47528212.4951122,0.443289012634007,0.425642185923931,0.393604953162011,f20,f22,f30,f32
401.381330344067,5983843083.04519,829449271.412219,577140126.983969,771466991.299144,714818468.325125,47528212.4951123,0.435690944978947,0.416901938255195,0.393110232781752,f20,f22,f30,f24
401.381330344067,10026498483.8092,781873873.847182,577140126.983969,763511158.575365,714818468.325125,47528212.4951121,0.453754798715939,0.42329842808569,0.397334834041802,f20,f22,f30,f33
401.381330344067,11739990305.177,759531324.124109,577140126.983969,691644042.878191,714818468.325125,47528212.495112,0.442871840907145,0.425045706519528,0.393472656549073,f20,f22,f31,f32
401.381330344067,7702560748.12594,830070764.306386,577140126.983969,705486010.976058,714818468.325125,47528212.4951124,0.442139996410648,0.429281713444171,0.396231420058828,f20,f22,f31,f24
401.381330344067,11075853691.5779,781533034.443905,577140126.983969,741645674.119638,714818468.325125,47528212.4951124,0.453988347503338,0.423320689155519,0.397422926069917,f20,f22,f31,f33
401.381330344067,3637838214.5466,760159409.578788,577140126.983969,857927872.502952,714818468.325125,47528212.4951123,0.440431295095408,0.425477922639049,0.392755294161865,f20,f22,f32,f24
401.381330344067,35890469499.5883,765284227.372412,577140126.983969,215396955.150415,714818468.325125,47528212.4951126,0.452906928337142,0.421764794568617,0.397370945502255,f20,f22,f32,f33
401.381330344067,2570800449.05446,783098838.367988,577140126.983969,919580569.335036,714818468.325125,47528212.4951122,0.452798301869358,0.423829319468699,0.396931195457426,f20,f22,f24,f33
401.381330344067,12186277913.9237,778218761.157885,577140126.983969,293749632.983114,714818468.325125,47528212.4951123,0.45474456683688,0.426678243837653,0.397533892483325,f20,f23,f30,f31
401.381330344067,9461499858.40566,815581310.182049,577140126.98397,416401060.500877,714818468.325125,47528212.4951123,0.454558660869078,0.423028818919797,0.398360755803533,f20,f23,f30,f32
401.381330344067,11065289350.4802,785077320.28068,577140126.983969,328543474.597714,714818468.325125,47528212.4951123,0.451777319400651,0.423452084818624,0.39662404516218,f20,f23,f30,f24
401.381330344067,6899769581.35977,842038038.853652,577140126.983969,586808040.198656,714818468.325125,47528212.4951123,0.447095675568751,0.416618224771051,0.398987830696929,f20,f23,f30,f33
401.381330344067,11233276049.0347,816730136.716057,577140126.983969,359122252.103923,714818468.325125,47528212.4951113,0.457947603292295,0.425951885373812,0.399647444963865,f20,f23,f31,f32
401.381330344067,12090890412.2686,788970246.535251,577140126.983969,278756849.872203,714818468.325125,47528212.4951122,0.452479085600881,0.423981419574014,0.397054328838281,f20,f23,f31,f24
401.381330344067,9488371625.77921,835487578.613997,577140126.983969,511528453.382734,714818468.325125,47528212.4951125,0.454714474770954,0.424467125879224,0.4020182402347,f20,f23,f31,f33
401.381330344067,8557778012.6043,802476079.491258,577140126.983969,463931509.150117,714818468.325125,47528212.4951124,0.456340545289349,0.425548153292718,0.398602374937581,f20,f23,f32,f24
401.381330344067,-9466319653.6562,771171181.627459,577140126.983969,1082904988.07181,714818468.325125,47528212.4951123,0.447226860605123,0.422212691178748,0.395619709329737,f20,f23,f32,f33
401.381330344067,4473230855.57345,804511757.720458,577140126.983969,701787052.288119,714818468.325125,47528212.4951124,0.453498189705545,0.424535879750072,0.399652821541476,f20,f23,f24,f33
401.381330344067,11386118826.1245,776852320.797516,577140126.983969,559194791.932395,714818468.325125,47528212.4951123,0.454443076363003,0.426389620903549,0.397426937996711,f20,f30,f31,f32
401.381330344067,12367430313.2463,778675295.426378,577140126.983969,230892559.77784,714818468.325125,47528212.4951123,0.454793617515627,0.426723087894684,0.397556536584557,f20,f30,f31,f24
401.381330344067,10737525508.0643,776131408.716531,577140126.983969,770979525.350995,714818468.325125,47528212.4951125,0.454275598226614,0.426184188661568,0.397370273322907,f20,f30,f31,f33
401.381330344067,9035807070.07808,809797129.590904,577140126.983969,493625697.033002,714818468.325125,47528212.4951123,0.451049175228254,0.420756595952286,0.397045213047028,f20,f30,f32,f24
401.381330344067,10756000722.2121,763773811.781456,577140126.983968,714831038.059371,714818468.325125,47528212.4951137,0.448191914049322,0.422781859202445,0.395698899741672,f20,f30,f32,f33
401.381330344067,6218303657.40677,832539360.904233,577140126.983969,740922449.102956,714818468.325125,47528212.4951126,0.44451362658961,0.414289618337522,0.396359817644183,f20,f30,f24,f33
401.381330344067,10432116723.9646,817863334.585267,577140126.983969,417109289.031759,714818468.325125,47528212.4951123,0.456468269963119,0.42518980513169,0.399316833049145,f20,f31,f32,f24
401.381330344067,11588308233.9193,764078242.662843,577140126.983969,698817931.562171,714818468.325125,47528212.4951127,0.447940606924489,0.422488968614375,0.395614442437604,f20,f31,f32,f33
401.381330344067,7979027434.16264,836175304.026483,577140126.983969,662536538.689792,714818468.325125,47528212.4951123,0.454338495342737,0.423937095135679,0.400732594105143,f20,f31,f24,f33
401.381330344067,3781302717.39097,766974154.456141,577140126.983969,841645642.547207,714818468.325125,47528212.4951125,0.447654012560228,0.42236737581915,0.395616438890283,f20,f32,f24,f33
401.381330344067,10418372131.7611,749385941.769615,577140126.983969,681995279.109898,714818468.325125,47528212.4951123,0.388118121240062,0.436556741296397,0.385770846825166,f12,f21,f22,f23
401.381330344067,12057608788.6072,718825885.115923,577140126.983969,773748082.614429,714818468.325125,47528212.4951122,0.448516314179871,0.423702789426104,0.397009772355196,f12,f21,f22,f30
401.381330344067,12190498874.229,726253194.725622,577140126.983969,766437836.076136,714818468.325125,47528212.4951123,0.447746379106699,0.422522239760035,0.396577003301194,f12,f21,f22,f31
401.381330344067,13360281381.9453,710813268.311181,577140126.983969,725257436.814574,714818468.325125,47528212.4951122,0.436412270687209,0.42298484725115,0.394265854732719,f12,f21,f22,f32
401.381330344067,994103645.684672,501788181.196546,577140126.983968,1186561496.88544,714818468.325125,47528212.4951123,0.430231296779544,0.420515837919131,0.395024940248981,f12,f21,f22,f24
401.381330344067,16069505908.089,829616624.231909,577140126.983969,607140506.524734,714818468.325125,47528212.4951122,0.454671981475477,0.423529506760196,0.397354969237565,f12,f21,f22,f33
401.381330344067,12095158897.5212,747601293.21468,577140126.983969,588668482.831696,714818468.325125,47528212.4951126,0.387845844213355,0.434496863841446,0.387530690553865,f12,f21,f23,f30
401.381330344067,12531643832.6991,764982090.425691,577140126.983969,566206871.995904,714818468.325125,47528212.4951125,0.386470820099616,0.432035881590882,0.38674410952692,f12,f21,f23,f31
401.381330344067,70440927572.2683,1896362025.2099,577140126.983969,-2001889942.24939,714818468.325125,47528212.4951124,0.383882312182046,0.426362846509793,0.385708866248804,f12,f21,f23,f32
401.381330344067,4118833731.43302,611351850.813972,577140126.983969,918373076.403564,714818468.325125,47528212.495112,0.380987282424695,0.432926462685726,0.385875989599691,f12,f21,f23,f24
401.381330344067,25221443474.957,1138455160.09378,577140126.983969,10592998.4983033,714818468.325125,47528212.4951122,0.419597425920703,0.429743797629001,0.393740322500175,f12,f21,f23,f33
401.381330344067,11669769204.6026,724776786.244494,577140126.983969,811467661.182525,714818468.325125,47528212.4951123,0.452861592658344,0.424827228779914,0.396999208208747,f12,f21,f30,f31
401.381330344067,12339726826.9707,691538790.858396,577140126.983969,778743578.664709,714818468.325124,47528212.4951125,0.43688577617463,0.423052080860334,0.394027210758424,f12,f21,f30,f32
401.381330344067,6998652958.62915,786235747.354914,577140126.983968,864908103.493862,714818468.325125,47528212.4951122,0.424104987454595,0.417487593118302,0.389900594379578,f12,f21,f30,f24
401.381330344067,11629871688.7744,720391438.667862,577140126.983969,809651889.471947,714818468.325125,47528212.4951123,0.450144439033518,0.424376221203996,0.396320874042219,f12,f21,f30,f33
401.381330344067,12432598098.1776,692375540.795559,577140126.983969,775119917.07957,714818468.325125,47528212.4951123,0.437292696543148,0.423497505109304,0.39419756469139,f12,f21,f31,f32
401.381330344067,8398457458.98553,801243508.727955,577140126.983969,795809455.023288,714818468.325125,47528212.4951126,0.42889479321311,0.427948238537746,0.393008766012585,f12,f21,f31,f24
401.381330344067,11863794356.7372,726621163.096557,577140126.983969,798895077.242121,714818468.325125,47528212.4951124,0.450269091468196,0.424205751133571,0.396315517430133,f12,f21,f31,f33
401.381330344067,-6532612399.66525,308538797.787164,577140126.983969,1654104173.04867,714818468.325125,47528212.4951123,0.447609481226587,0.423818844205816,0.395934706511423,f12,f21,f32,f24
401.381330344067,6640776790.79254,571756843.280665,577140126.983969,1037646496.56448,714818468.325125,47528212.4951124,0.437967866369561,0.424011777007411,0.39415918061795,f12,f21,f32,f33
401.381330344067,-3672332118.9574,361226874.524706,577140126.983969,1479565951.4424,714818468.325125,47528212.4951123,0.431492389635183,0.425858527028271,0.392603482045529,f12,f21,f24,f33
401.381330344067,13719844421.0752,640837649.742308,577140126.983969,582004144.685604,714818468.325125,47528212.4951123,0.398497300166844,0.436829013587523,0.385581484931764,f12,f22,f23,f30
401.381330344067,13989550059.4938,612445021.694222,577140126.983969,579575522.281681,714818468.325125,47528212.4951122,0.401713261843561,0.439798607320328,0.386565985947087,f12,f22,f23,f31
401.381330344067,9533196877.50323,634977132.318264,577140126.983969,738480304.883766,714818468.325125,47528212.4951123,0.406458453255885,0.437451055840708,0.388634008799211,f12,f22,f23,f32
401.381330344067,-1677518383.16906,-447681717.32452,577140126.983969,1400024976.4266,714818468.325125,47528212.4951123,0.419595289641754,0.436424868420915,0.389563835036758,f12,f22,f23,f24
401.381330344067,322462253.729904,311368679.510125,577140126.983969,1164245357.39802,714818468.325125,47528212.4951123,0.415331017674686,0.430633658217294,0.392788301044272,f12,f22,f23,f33
401.381330344067,13265310835.5179,661179985.529702,577140126.98397,737582383.729548,714818468.325125,47528212.4951124,0.45161332067545,0.423412780510546,0.396519441193188,f12,f22,f30,f31
401.381330344067,13625731355.0562,652380796.389151,577140126.983969,726017374.132505,714818468.325125,47528212.4951123,0.451516775169385,0.424020438135604,0.396447571166238,f12,f22,f30,f32
401.381330344067,6166636710.18378,849046723.688707,577140126.983969,882144515.4263,714818468.325125,47528212.4951121,0.420077361010747,0.417569764274632,0.39124719605788,f12,f22,f30,f24
401.381330344067,12552070880.4953,694724152.039814,577140126.983969,764215527.364105,714818468.325125,47528212.4951122,0.455575456124397,0.422858994337631,0.398104975444424,f12,f22,f30,f33
401.381330344067,13378287622.6355,645869938.388272,577140126.983969,736552685.027975,714818468.325125,47528212.4951119,0.452025472695816,0.424170180432706,0.396625449940019,f12,f22,f31,f32
401.381330344067,7389740365.75852,891452220.717444,577140126.983969,822191026.994121,714818468.325125,47528212.4951123,0.423828628348186,0.425105408131712,0.393125870420519,f12,f22,f31,f24
401.381330344067,12533864448.4376,698021677.202212,577140126.983969,763648622.892755,714818468.325125,47528212.4951122,0.454865904647349,0.422366012431424,0.397869610633033,f12,f22,f31,f33
401.381330344067,877131857.682925,427406688.723852,577140126.983969,1205157649.32291,714818468.325125,47528212.4951123,0.447845705749856,0.421736523113005,0.397726716192557,f12,f22,f32,f24
401.381330344067,11891275373.5454,636581807.255138,577140126.983969,801533360.595565,714818468.325125,47528212.4951122,0.454922897501763,0.421997583633214,0.397978293786195,f12,f22,f32,f33
401.381330344067,-1144739945.39213,203807752.772236,577140126.983969,1349383617.68225,714818468.325125,47528212.4951123,0.45469662856989,0.419015480795329,0.399570485042793,f12,f22,f24,f33
401.381330344067,27837748689.1115,87824280.0247503,577140126.983969,16467264.0186635,714818468.325125,47528212.4951123,0.424329168036852,0.413871635597394,0.389500747619975,f12,f23,f30,f31
401.381330344067,14768846456.6295,667901820.571288,577140126.983969,488661789.4487,714818468.325125,47528212.4951121,0.424348259653212,0.435754023243835,0.393765699092119,f12,f23,f30,f32
401.381330344067,13175323250.5631,613006742.497899,577140126.983969,472771367.323702,714818468.325125,47528212.4951123,0.387362018422534,0.423358463306656,0.384636364358818,f12,f23,f30,f24
401.381330344067,12363619848.3403,714961863.700732,577140126.983969,604380029.350335,714818468.325125,47528212.4951124,0.417010026632017,0.430144576017965,0.393290066441385,f12,f23,f30,f33
401.381330344067,14355366905.6998,673593077.931782,577140126.983969,502703629.861847,714818468.325125,47528212.4951125,0.419792558590873,0.432540256180526,0.392285588461081,f12,f23,f31,f32
401.381330344067,15145333900.485,488331288.264159,577140126.98397,401048092.624112,714818468.325125,47528212.4951121,0.399070010750477,0.431612231418065,0.388477691834067,f12,f23,f31,f24
401.381330344067,12625988925.3384,725399739.864452,577140126.983969,591783503.195439,714818468.325125,47528212.4951121,0.416783761272478,0.429995631345103,0.393211639007194,f12,f23,f31,f33
401.381330344067,4835110841.53712,548174471.014814,577140126.983969,891822263.517361,714818468.325125,47528212.4951123,0.409172571650123,0.433681645477264,0.390582831025619,f12,f23,f32,f24
401.381330344067,15348396177.8024,804619245.906127,577140126.983969,468354224.320135,714818468.325125,47528212.4951124,0.417095211378229,0.429773989760586,0.393310567927124,f12,f23,f32,f33
401.381330344067,1084593585.16536,332702109.342084,577140126.983969,1126036610.70433,714818468.325125,47528212.4951124,0.416072358630278,0.430094468110289,0.393096010516237,f12,f23,f24,f33
401.381330344067,13522642390.724,650286648.399603,577140126.983969,726814849.425521,714818468.325125,47528212.4951123,0.451076980081061,0.423206418544159,0.396334856512962,f12,f30,f31,f32
401.381330344067,-3481174811.04499,1313741110.11013,577140126.983969,1405728425.61488,714818468.325125,47528212.4951122,0.446805420536817,0.437031345565333,0.398370074167172,f12,f30,f31,f24
401.381330344067,12028433911.7308,710176624.995413,577140126.983969,795507431.061368,714818468.325125,47528212.4951123,0.452953892423765,0.424477104402902,0.396952765932884,f12,f30,f31,f33
401.381330344067,8042620913.36331,744675001.333748,577140126.983968,811086649.961759,714818468.325125,47528212.4951126,0.403416698154053,0.415996065899759,0.386218563535981,f12,f30,f32,f24
401.381330344067,12925026358.2376,667480280.933246,577140126.983969,764506947.569396,714818468.325125,47528212.4951122,0.451590383293821,0.422109752532291,0.396729787774252,f12,f30,f32,f33
401.381330344067,5826544377.26096,844711707.072725,577140126.983969,912423631.23726,714818468.325125,47528212.4951123,0.410904262984001,0.420573851491033,0.387549863067638,f12,f30,f24,f33
401.381330344067,9431605619.57982,743525648.459785,577140126.983969,744780324.343447,714818468.325125,47528212.4951122,0.414965509170723,0.42755990977263,0.390665395882332,f12,f31,f32,f24
401.381330344067,12843278247.8067,662319303.528663,577140126.983969,769742539.047241,714818468.325125,47528212.495112,0.452899975485068,0.423030492957798,0.397155281664915,f12,f31,f32,f33
401.381330344067,7363921794.3519,875252921.286566,577140126.983969,835625961.153646,714818468.325125,47528212.4951124,0.417626446454033,0.428652442479466,0.390638640702791,f12,f31,f24,f33
401.381330344067,-3684545270.33648,316686187.297721,577140126.983969,1487620029.73519,714818468.325125,47528212.4951123,0.447274429191065,0.425961506510154,0.395421400444254,f12,f32,f24,f33
401.381330344067,4317912997.50306,962941798.663155,577140126.983969,637988366.807627,714818468.325125,47528212.4951123,0.44182647970468,0.429990955050775,0.391607180949179,f21,f22,f23,f30
401.381330344067,7218010909.89054,993730851.854985,577140126.983969,544756709.081265,714818468.325125,47528212.4951123,0.442202307239219,0.435740141863738,0.392486330277693,f21,f22,f23,f31
401.381330344067,-19352647456.0246,510431851.77743,577140126.983969,1512265279.73643,714818468.325125,47528212.4951122,0.454239988314513,0.424300918704383,0.397022235619194,f21,f22,f23,f32
401.381330344067,4147070952.90245,852213298.353221,577140126.98397,720656015.958572,714818468.325125,47528212.4951123,0.437097776274041,0.433337529132189,0.392466862033448,f21,f22,f23,f24
401.381330344067,-20861241312.7976,488736622.560719,577140126.983969,1571987480.98644,714818468.325125,47528212.4951124,0.457614980459723,0.422877044229915,0.398160151775243,f21,f22,f23,f33
401.381330344067,11021876986.0704,765874118.134065,577140126.983969,743454369.106094,714818468.325125,47528212.4951122,0.453065473406128,0.425678436302926,0.397352294954483,f21,f22,f30,f31
401.381330344067,11581228613.285,721996985.818239,577140126.983969,743109667.96421,714818468.325125,47528212.4951123,0.437329943969632,0.423091272649119,0.394011814291126,f21,f22,f30,f32
401.381330344067,5905969486.0756,891668585.475308,577140126.983969,723720102.943485,714818468.325125,47528212.4951123,0.452918677748965,0.423166802872799,0.394523691544869,f21,f22,f30,f24
401.381330344067,10273523462.4842,774308332.458049,577140126.983969,760257107.02407,714818468.325125,47528212.4951124,0.455055161852594,0.423415813279217,0.397487813177882,f21,f22,f30,f33
401.381330344067,12048477949.2865,722155796.154938,577140126.983969,734207936.344477,714818468.325125,47528212.4951123,0.437611510105712,0.423595409372235,0.394212415535901,f21,f22,f31,f32
401.381330344067,7341705964.82047,939297814.090077,577140126.983969,647857524.445768,714818468.325125,47528212.4951125,0.456615061957313,0.429495191560981,0.39587199668678,f21,f22,f31,f24
401.381330344067,11094271574.8285,782163120.713636,577140126.983969,738589592.61976,714818468.325125,47528212.4951122,0.454973111939954,0.42340450635955,0.397458447171396,f21,f22,f31,f33
401.381330344067,1860058421.7587,646105662.771309,577140126.983969,994983798.181893,714818468.325125,47528212.4951123,0.443374280192162,0.423544598564044,0.395269151862371,f21,f22,f32,f24
401.381330344067,-15570654852.6125,527956459.153947,577140126.983969,1440265545.44419,714818468.325125,47528212.4951124,0.455935035246704,0.422757060221975,0.39787421252133,f21,f22,f32,f33
401.381330344067,2027897885.96202,699058578.431075,577140126.983969,975032812.267529,714818468.325125,47528212.4951126,0.455762715971196,0.423247520703973,0.39766298381178,f21,f22,f24,f33
401.381330344067,7470282696.83135,979809071.603771,577140126.983969,416444625.532611,714818468.325125,47528212.4951125,0.454272786224842,0.431337705011013,0.398682911578522,f21,f23,f30,f31
401.381330344067,6333784567.33375,947222927.726439,577140126.983969,454501154.617685,714818468.325125,47528212.4951123,0.440958008400403,0.423209836330102,0.394726379362946,f21,f23,f30,f32
401.381330344067,7674485092.12101,929873534.783672,577140126.983969,466612163.417024,714818468.325125,47528212.4951123,0.446597220501905,0.427841054532846,0.39663639895042,f21,f23,f30,f24
401.381330344067,3969747185.15866,1011814387.98163,577140126.983969,562552609.6735,714818468.325125,47528212.4951124,0.46867775054644,0.421693267195044,0.400335646250586,f21,f23,f30,f33
401.381330344067,8826483755.33,988136850.881195,577140126.983969,353185608.022656,714818468.325125,47528212.4951124,0.439906903043691,0.423538926171249,0.394632431321238,f21,f23,f31,f32
401.381330344067,9080323214.29275,996303533.758299,577140126.983969,374704620.722232,714818468.325125,47528212.4951125,0.447796350689986,0.424432981357925,0.396071662211526,f21,f23,f31,f24
401.381330344067,6903528725.05676,1065357062.30467,577140126.983969,448032221.64445,714818468.325125,47528212.4951123,0.470753654721819,0.423244990629353,0.401163693241102,f21,f23,f31,f33
401.381330344067,10987387245.4343,1017023514.24662,577140126.983969,273426474.958343,714818468.325125,47528212.4951123,0.438428020311848,0.423589242190604,0.394403033048953,f21,f23,f32,f24
401.381330344067,-24075588594.3155,432225327.938722,577140126.983969,1707461199.47629,714818468.325125,47528212.4951123,0.457503207683234,0.424155851366537,0.397704946779266,f21,f23,f32,f33
401.381330344067,8106828650.88502,1047848120.72145,577140126.983969,437841065.76028,714818468.325125,47528212.4951117,0.467246617458408,0.423548577769457,0.400665175568953,f21,f23,f24,f33
401.381330344067,11813378528.8274,729303307.576128,577140126.983969,722855749.955725,714818468.325125,47528212.4951123,0.43855999382305,0.424373025275526,0.394605124386906,f21,f30,f31,f32
401.381330344067,8194140834.2693,929117258.940271,577140126.983969,507335899.580122,714818468.325125,47528212.4951125,0.45522278156383,0.429630703138566,0.398457636105753,f21,f30,f31,f24
401.381330344067,11588243981.4909,731378905.831094,577140126.983969,795325976.324107,714818468.325125,47528212.4951112,0.451914177541302,0.425109222519968,0.396845415571132,f21,f30,f31,f33
401.381330344067,7801525471.08905,886247278.697998,577140126.983969,530236703.406778,714818468.325125,47528212.4951124,0.440058636448652,0.423305360498544,0.394602928933014,f21,f30,f32,f24
401.381330344067,12702552837.5387,673791177.90333,577140126.983969,807015397.934873,714818468.325126,47528212.4951123,0.43746163277393,0.422730145074089,0.394152788626788,f21,f30,f32,f33
401.381330344067,6169295302.88702,913316835.182955,577140126.983969,667580232.13034,714818468.325125,47528212.4951126,0.463728707008853,0.421066272949797,0.398721699470313,f21,f30,f24,f33
401.381330344067,9341499711.40499,947629856.27669,577140126.983969,410008242.109302,714818468.325125,47528212.4951124,0.43950234571566,0.423546957306656,0.394568702924376,f21,f31,f32,f24
401.381330344067,12730775771.6489,665581983.885389,577140126.983969,816569144.328017,714818468.325125,47528212.4951121,0.437667211719565,0.423392970676049,0.394297441432922,f21,f31,f32,f33
401.381330344067,7690821231.08604,980072525.589467,577140126.983969,561413727.633434,714818468.325125,47528212.4951123,0.468466822182555,0.423160158225469,0.400187882663288,f21,f31,f24,f33
401.381330344067,-318341086.09523,556926927.383854,577140126.983969,1166854429.95009,714818468.325125,47528212.4951125,0.443885138892571,0.423808477385949,0.395267030016133,f21,f32,f24,f33
401.381330344067,591826956.224626,1253918955.97982,577140126.983969,661759455.026489,714818468.325125,47528212.4951123,0.450512237193569,0.442546303032188,0.397899155769384,f22,f23,f30,f31
401.381330344067,5328971761.4611,915317816.679266,577140126.983969,625229539.815483,714818468.325125,47528212.4951124,0.415256802812318,0.428548068076359,0.386654003010202,f22,f23,f30,f32
401.381330344067,4221919083.27732,1018250381.36117,577140126.983969,666816051.365055,714818468.325125,47528212.4951122,0.437089248395452,0.433472229569042,0.393086945279792,f22,f23,f30,f24
401.381330344067,-3491716642.1313,1265163468.00753,577140126.983968,752407294.529431,714818468.325125,47528212.4951125,0.437639664896193,0.428533515247318,0.39199387212937,f22,f23,f30,f33
401.381330344067,8272497139.91724,922280654.392566,577140126.983969,540222823.536635,714818468.325125,47528212.4951121,0.419003679223131,0.435722892797441,0.388363481924753,f22,f23,f31,f32
401.381330344067,4893666572.2113,1198421338.97656,577140126.983969,581623149.042037,714818468.325125,47528212.4951123,0.437016938563118,0.431621313581285,0.392895618269686,f22,f23,f31,f24
401.381330344067,843872881.710004,1397730077.61196,577140126.983969,575045638.200323,714818468.325125,47528212.4951123,0.435485024227126,0.431822051897174,0.39155350808679,f22,f23,f31,f33
401.381330344067,3627905932.82445,753716555.313436,577140126.983969,773682360.758459,714818468.325125,47528212.4951123,0.43148234737092,0.433270742225261,0.391504019915455,f22,f23,f32,f24
401.381330344067,-20747603012.7924,517080047.163225,577140126.983969,1557152833.71223,714818468.325125,47528212.4951123,0.453995211483739,0.422821504433905,0.397475746194428,f22,f23,f32,f33
401.381330344067,6736788368.64984,1349967095.87909,577140126.983969,451392273.813654,714818468.325125,47528212.4951123,0.433319536688832,0.433170671695636,0.391481078717966,f22,f23,f24,f33
401.381330344067,13527536913.2015,648641643.647015,577140126.983969,733009693.039029,714818468.325124,47528212.4951123,0.450765685672667,0.423208415863546,0.396220533019657,f22,f30,f31,f32
401.381330344067,4940726884.14557,1040998252.42074,577140126.983969,734696172.070531,714818468.325125,47528212.4951123,0.456909569620234,0.432344269612892,0.39885913775556,f22,f30,f31,f24
401.381330344067,11130208748.134,759409077.177923,577140126.983969,752890320.614211,714818468.325125,47528212.4951125,0.456041524465994,0.42480384925867,0.398126145241217,f22,f30,f31,f33
401.381330344067,6477582545.09623,852217138.529029,577140126.983969,708572272.980076,714818468.325125,47528212.4951125,0.425789198557254,0.421230448622378,0.389125461594213,f22,f30,f32,f24
401.381330344067,13650030308.5285,649397756.524334,577140126.983969,755391331.71556,714818468.325125,47528212.4951123,0.454611429946515,0.421913764395304,0.397874051218682,f22,f30,f32,f33
401.381330344067,4300698466.00953,985573356.123052,577140126.983969,766337607.393846,714818468.325125,47528212.4951125,0.447904976891634,0.424956030035013,0.395195717786315,f22,f30,f24,f33
