f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f21,f21 peak N,f03,f03 peak N,f22,f22 peak N,f13,f13 peak N,f30,f30 peak N,f31,f31 peak N,f23,f23 peak N,f04,f04 peak N,f14,f14 peak N,f32,f32 peak N,f24,f24 peak N,f33,f33 peak N,f05,f05 peak N,f40,f40 peak N,f15,f15 peak N,f41,f41 peak N
54.1464887158994,1,133.492519108874,2,171.99389452276,3,246.572346714597,4,268.641083282811,5,358.751666612361,7,354.095537742717,6,391.391476506947,8,680.513059362343,11,698.136560439467,12,538.253812388116,9,677.592695374752,10,705.309857510145,13,762.076851793161,14,825.60413481422,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.2070212394466,1,79.6248196160897,2,163.91102240187,3,229.941923676909,5,272.83536002472,6,215.485029640768,4,371.645486292781,8,304.796221413928,7,637.082128705569,12,661.183313143459,13,532.570991398134,11,429.274646149981,9,502.217187930999,10,NaN,NaN,740.056915802312,15,NaN,NaN,687.555405558426,14,NaN,NaN,NaN,NaN,NaN,NaN
70.9852650538917,1,139.603060540947,2,201.081642122201,4,159.825100268715,3,207.570989824313,5,377.138282794807,7,349.966872869717,6,421.111309820268,8,429.355193368868,9,478.024217245164,10,570.312679200409,11,682.249269899509,13,726.139723918615,14,605.545208909533,12,NaN,NaN,816.920064277594,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.1701420786449,1,80.3793153156,2,145.596447361542,4,142.793347250161,3,184.859486834243,5,216.288557224717,6,289.789012621727,8,280.162943559038,7,411.181224817077,10,449.58409777455,12,440.318271713725,11,408.71412362821,9,468.062345922766,13,545.984092959063,14,632.6766639811,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.4110196623643,1,78.8245798591701,2,153.686673665021,4,130.806323515198,3,179.693116315272,5,216.536170305564,6,297.638826298837,8,286.600871174853,7,360.244367170198,9,404.958817893784,11,452.292405497467,12,404.093304253438,10,469.532624816096,13,523.728655283513,14,NaN,NaN,NaN,NaN,633.160505093246,15,NaN,NaN,NaN,NaN,NaN,NaN
83.2200441429781,2,77.9234017223813,1,184.328013809772,4,128.709482628303,3,207.664294137491,5,214.394555049991,6,360.62265215623,9,327.116262459433,7,359.140335316231,8,432.528352352505,11,547.640649146806,13,414.092438827188,10,525.203795226245,12,605.597315130458,14,NaN,NaN,NaN,NaN,674.333601999809,15,NaN,NaN,NaN,NaN,NaN,NaN
50.9507341445171,1,132.79837860807,2,166.974855492196,4,165.194102131822,3,193.391272161631,5,353.574353330462,7,293.196525457796,6,381.884856038257,8,456.096671359236,9,479.154174603258,10,488.20313497369,11,659.218250013088,13,683.367956668432,14,559.684120223058,12,NaN,NaN,721.841767061695,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.4367965252016,1,133.240140326241,3,193.114761481319,5,115.934860309422,2,183.960129500508,4,350.658477458359,8,334.293822954662,7,412.423898439254,10,332.98636057635,6,386.74980745095,9,555.621562032954,12,655.7129824374,13,707.875759631814,15,549.058968230172,11,NaN,NaN,NaN,NaN,NaN,NaN,677.188082757207,14,NaN,NaN,NaN,NaN
68.5947748046742,1,101.173341290659,2,171.144171026792,3,179.000989041408,4,223.731585083041,5,275.583028475668,6,341.69240456703,8,341.37747964924,7,494.469017317988,9,532.514845723193,12,521.205270945266,10,528.33476704187,11,587.849612813715,13,643.887669635291,14,765.343935928023,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.7207973140167,1,82.4065826365818,2,182.675488804708,3,197.580442825782,4,264.049921394207,6,220.160244953564,5,384.580525884955,8,332.998824764699,7,525.537831975352,10,590.861671130309,13,572.744771574725,12,455.463109065225,9,566.961496494457,11,732.131833415274,15,NaN,NaN,NaN,NaN,731.849456776828,14,NaN,NaN,NaN,NaN,NaN,NaN
90.2487895420884,1,134.002491325911,2,226.214171466374,4,166.866186743607,3,239.954436291271,5,367.982320663945,6,414.404685221253,7,446.831708221716,8,453.950696870042,9,523.989004559854,10,656.729425219633,11,687.718867068831,12,765.849027965048,14,696.557153408705,13,NaN,NaN,NaN,NaN,NaN,NaN,894.568238079096,15,NaN,NaN,NaN,NaN
61.1660445986385,1,141.55705717837,2,187.823087303364,3,242.442298774972,4,264.338862322715,5,377.006347208871,7,375.599856351903,6,407.285826796538,8,653.977710570713,10,686.750747532674,12,574.015045657945,9,670.804066585909,11,706.252554212313,13,782.776059964279,14,843.699686556859,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.9152700684016,1,117.638983202947,2,191.892119515576,4,191.558120224998,3,239.269818148892,5,322.615959045799,6,375.058491854454,7,387.650600711754,8,526.663878227915,9,570.796851214998,10,580.421138460203,11,608.485450041575,12,662.711194696524,13,705.28317671766,14,855.65749846433,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.8905531179669,1,113.382476703482,2,210.754936130084,4,185.265434349786,3,251.64080529405,5,312.649901620707,6,412.2628396475,8,405.139829289513,7,511.066140075561,9,571.859704339128,10,634.452142036555,12,597.914407112371,11,682.954440921386,13,737.450970058289,14,921.587363681944,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.3234637357188,2,74.5261544724134,1,172.207276366549,4,148.586452992042,3,211.487058749391,6,201.278915585269,5,342.223890431794,8,304.657770350406,7,411.280769329803,10,463.968106547374,11,508.586635239846,13,385.684585937694,9,484.197877873476,12,598.882384728995,14,NaN,NaN,NaN,NaN,615.740975048446,15,NaN,NaN,NaN,NaN,NaN,NaN
53.054317317382,1,96.6622698685777,2,143.533422494304,4,141.20767467205,3,175.45493480516,5,261.610604519685,6,271.405563837047,7,303.528371502006,8,390.572201922605,9,419.094424323538,10,429.50543564822,11,498.847861886154,12,536.209375120329,14,505.854445981956,13,653.147157720621,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.3324222044161,1,96.9194477142527,2,185.964745489781,3,249.659698215643,4,312.143835807429,6,251.503257034879,5,412.378771313102,8,355.190775454719,7,700.131348546858,12,714.851671709371,13,604.92201738395,11,531.395525467765,9,587.223609734217,10,844.805167769087,15,NaN,NaN,NaN,NaN,840.447531166168,14,NaN,NaN,NaN,NaN,NaN,NaN
50.2638857566465,1,136.766377376181,2,171.225148075421,3,191.615375368196,4,212.158228005974,5,366.186191389288,7,313.962372566014,6,388.064971793912,8,522.075112274163,10,545.113925505949,11,511.2728713739,9,662.674046235559,13,690.949236083741,14,621.370996578184,12,787.084367490987,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.9971951105471,1,114.149985016837,2,162.989990978585,3,211.312720641072,4,234.118537090551,5,316.135984651834,6,336.646403151011,7,351.678362786551,8,573.188554037032,10,603.955971998685,12,515.878042611303,9,588.804060841731,11,625.577741121692,13,697.419495505991,14,772.182582083225,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.1789477496022,1,136.172666506338,2,165.069490991954,4,159.084116265294,3,180.925471638204,5,348.57584848048,7,278.138616542585,6,367.695830769317,8,434.596229197597,9,456.259641642729,10,460.566886240902,11,606.427136529526,13,625.576881462772,14,529.824950990915,12,NaN,NaN,677.239845906521,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.4614074796501,1,120.178512501375,2,206.269090639163,4,176.385227413694,3,240.10379972328,5,326.819705826365,6,393.271854539175,7,407.554752343939,8,487.313451250793,9,543.364559822994,10,612.992273857429,11,622.994513991653,12,687.798202370732,13,705.28276318557,14,902.396860442684,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.1097934011006,1,104.983776657185,2,160.036914040138,4,154.678137791674,3,194.692232714243,5,285.304478145578,6,304.611293898247,7,334.914348302305,8,427.830158157002,9,462.310154814016,10,481.193089975138,11,545.209775323929,12,591.663294230345,14,563.014573247695,13,728.473931700355,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.8125881723448,1,101.259598701354,2,148.019507249757,4,142.119704483563,3,174.375864789959,5,280.339277748578,7,277.736611129939,6,317.306838340204,8,390.587303875951,9,422.841124097051,10,448.25064679528,11,531.090907280334,13,571.807215280343,14,513.172192287791,12,NaN,NaN,680.252820838883,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.051418414771,1,82.8080993677211,2,142.902716582964,3,181.764913862384,4,211.757191051436,5,222.59001321426,6,301.695719788284,8,277.390555739333,7,503.287995886546,12,528.201859348208,13,437.600176496529,10,411.734085332454,9,461.850678623436,11,604.493159899844,14,616.308209488179,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.5028954595479,1,123.183587296279,2,173.471254469503,4,152.091870270442,3,192.3190666621,5,333.708454138977,7,311.9115245129,6,374.992553471992,8,418.625662996566,9,455.695955594746,10,510.577114305705,11,626.134730813534,13,665.387201950849,14,563.509296375273,12,NaN,NaN,752.109138021787,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.3082661832406,1,134.413877776304,2,216.608300261097,3,248.692192499934,4,297.135047135305,5,354.406532309006,6,433.911935974333,8,428.182847072879,7,684.392101622457,11,724.966533628714,13,643.32003172932,9,647.917111989644,10,714.153361481732,12,842.671057825516,14,915.349050745333,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.669532436524,1,104.559729969809,2,143.716901772766,3,151.344132997437,4,179.739829678674,5,277.960772076319,7,267.989356743556,6,311.510157690202,8,418.818331296972,9,441.699547228091,11,424.077420490888,10,517.418957455575,13,546.155758899057,14,515.584294294458,12,644.962549825128,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.993072638521,1,92.6730730773215,2,128.885567406061,3,218.277871239216,4,262.8599006179,6,221.632938662239,5,300.925777679306,8,279.922889751321,7,604.686174680474,12,608.196826109522,13,434.551074912037,9,469.706175605654,10,487.456864537995,11,672.948924615598,15,629.720520594768,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.5575964494441,1,99.8294900855172,2,152.643025191007,3,187.671832397292,4,214.857779356767,5,278.605410540637,6,315.476035978776,7,321.513200397857,8,513.108115610749,10,543.255112367975,12,483.303488890824,9,529.54124873179,11,570.204923711897,13,637.227628593304,14,723.401067380211,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.9836415755331,1,144.701275182613,2,198.497178939934,4,158.173225133769,3,206.613536254881,5,375.065534843707,7,341.247323073441,6,419.153980534298,8,435.189673211809,9,476.420872420848,10,554.079782458395,11,672.285422747417,13,710.557840671079,14,596.469566568896,12,NaN,NaN,792.867293047779,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.5792928197346,1,114.709261072095,2,145.399567005413,3,173.172574660829,4,194.402620148749,5,309.684293013847,7,274.567205238436,6,335.581352447294,8,478.062271095483,10,495.425908363359,11,442.083900227393,9,588.428456521349,13,611.087745799932,14,557.710972304749,12,NaN,NaN,691.223309257011,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.112991712257,1,129.364146523286,2,194.911923529309,4,151.929507384697,3,207.28373844119,5,344.564372500447,6,348.087846530244,7,400.478239023087,8,418.399523627837,9,467.396456548104,10,557.953843764748,11,634.531468745446,13,685.489221303727,14,600.618607428676,12,NaN,NaN,808.654441878266,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0695970564122,1,129.261888548776,2,190.148048212499,3,222.22409094333,4,259.379324007125,5,350.708233042762,6,379.128389378954,7,403.221245241358,8,611.880968943213,10,645.311142890524,11,584.117571335248,9,661.434899936702,12,705.573459962565,13,753.877939133159,14,874.908470223543,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.8909175801522,1,122.200161584081,2,169.740668548609,3,228.938600395455,4,255.81973052,5,324.325828426635,6,349.680586673687,7,364.767156284171,8,626.215249400475,11,654.163279816434,13,523.162262665574,9,598.516370539792,10,638.903930785424,12,730.070196329994,14,771.436358265835,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.8338304125718,1,137.036137890542,3,177.265023153957,5,118.717629647149,2,163.955333481311,4,367.615341232028,8,290.459772273727,6,402.769347379195,10,329.255362538888,7,367.690561867912,9,508.37667302496,12,694.310339464085,15,NaN,NaN,488.727615766614,11,NaN,NaN,NaN,NaN,NaN,NaN,648.822455273981,13,NaN,NaN,684.156047937139,14
77.8705353333051,1,103.30416194819,2,186.357739045725,4,147.370409142632,3,209.078043797286,5,274.357243093555,6,347.902399736438,7,352.132954583868,8,407.456458122538,9,459.777423226059,10,532.164110163395,12,505.006264644552,11,573.370427039679,13,598.461171012892,14,756.467170418777,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.808449044188,1,84.9304718384484,2,131.998368680564,3,171.795521155727,4,193.570610434082,5,234.196677385562,6,278.375224664188,8,271.952489900575,7,484.337533372946,12,495.12732809836,13,415.400725328306,9,434.454235903058,10,459.279414062622,11,569.341744328461,14,605.005350548543,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.3636346923988,1,101.028087012795,2,142.841092888709,3,151.003371269648,4,180.255192504601,5,271.154634166021,7,271.004817816381,6,307.095194914345,8,416.506639395222,9,441.442129750357,11,427.584116752755,10,507.900877580744,12,542.699202285216,14,517.291932908032,13,648.248324883037,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.341948027929,1,109.989864575399,2,148.037544599666,3,249.226025083069,4,267.405468385366,5,295.43641260098,6,336.177642301265,8,328.346398289347,7,689.296192529617,12,703.873700356596,13,482.703425877897,9,557.55414000115,10,585.912756972188,11,755.098458980246,15,713.126290009353,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.6309441218271,1,140.345223923263,2,210.550833029344,4,201.371897592463,3,252.731133294976,5,374.984203411953,6,394.874707250285,7,436.596051910295,8,554.595130493694,9,598.042470856612,10,619.559277794612,11,698.420791976517,12,756.494639471598,14,723.379902681269,13,922.860125377399,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.8057833477066,1,142.757839637601,3,188.852817835185,5,121.743501407363,2,173.44245529005,4,378.778367642568,8,309.660553444931,6,417.758555704187,10,337.573026083615,7,382.333158530239,9,532.723318636382,12,703.373207941622,14,NaN,NaN,513.764944579618,11,NaN,NaN,NaN,NaN,NaN,NaN,666.717627944045,13,NaN,NaN,707.048057104273,15
50.6646634839709,1,84.5265545782767,2,133.149705573276,3,163.125275899855,4,188.63463925712,5,233.129100628855,6,275.848319460162,8,274.346128416684,7,446.903006127199,11,473.988870306813,12,416.879635701258,9,439.492520526304,10,480.104188954348,13,552.990609565724,14,613.520499757013,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.9661402812242,1,106.870848328227,2,184.883750418713,4,157.579843638512,3,214.718008327393,5,289.459912747795,6,353.282905425321,7,362.498525269725,8,446.826652044883,9,498.710345873267,10,549.18270932675,12,546.21027728966,11,610.216027527721,13,637.879311293766,14,801.754555075692,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.2451157628692,1,79.1743435996896,2,134.455820627453,3,212.099693686626,4,242.160969885206,6,212.543294329481,5,314.439557226984,8,270.168599286535,7,586.608691390189,12,603.939516368694,13,448.593743255641,10,422.295050851519,9,467.409592860609,11,675.507394743518,15,640.5023687924,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0073758997733,1,116.513455032308,2,210.417423375888,4,139.751867546493,3,219.794566464613,5,321.022740704672,6,389.164060847369,8,408.336880694574,9,383.38031719756,7,459.567937213773,10,616.747829868643,12,613.8155217525,11,697.833406091236,14,642.124730069745,13,NaN,NaN,NaN,NaN,NaN,NaN,756.863140098601,15,NaN,NaN,NaN,NaN
76.2750982387655,1,88.1380094833187,2,178.73456025914,3,197.206778173947,4,261.825843029716,6,230.418100117014,5,374.916503426865,8,334.118949361492,7,533.163042355612,10,587.033809216553,13,557.644815476331,11,473.946541173673,9,566.854417211635,12,716.281514392085,14,NaN,NaN,NaN,NaN,761.394712613215,15,NaN,NaN,NaN,NaN,NaN,NaN
67.0023801854136,1,88.4082688250286,2,161.642603435451,4,133.977010020926,3,187.152442933187,5,243.91120275862,6,311.992899530855,7,313.305923468022,8,369.032270159814,9,417.94789994834,10,485.018872036061,12,468.472556021612,11,529.350850055136,13,551.801624005983,14,709.214123413432,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.352771309659,1,110.738917132583,2,152.917363855854,3,170.488931809052,4,199.257686822594,5,300.413846124466,7,293.55171038829,6,336.777046658249,8,470.365541100429,10,495.015316663305,11,465.966905357474,9,571.816321518031,12,606.837310527405,14,573.23736182792,13,719.590448650114,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.455163295712,2,88.6888282763191,1,202.169630277188,3,226.461277886461,4,290.141715774775,6,241.494268290433,5,430.676148391982,8,363.50901236857,7,629.39110628195,11,675.659462312093,13,630.5322091934,12,476.612173722136,9,584.809521820263,10,821.37657658178,15,NaN,NaN,NaN,NaN,770.161252987829,14,NaN,NaN,NaN,NaN,NaN,NaN
56.3248370329636,1,91.487849982989,2,146.934085551412,3,181.844908229685,4,206.007672352286,5,258.268401241723,6,307.335334051107,8,300.269952511078,7,490.020691682591,11,525.578031258925,12,464.146361911292,9,480.081900447337,10,529.571551272621,13,618.32131526828,14,678.928929398382,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0204250394698,1,138.866613258204,2,211.63245724342,4,150.690156001021,3,214.911968132762,5,359.726053712342,6,367.945450650042,7,420.717366439335,9,412.886315227275,8,468.514799458874,10,581.508707487854,11,639.09123326333,13,693.167720026982,14,613.635971687911,12,NaN,NaN,NaN,NaN,NaN,NaN,814.822684470895,15,NaN,NaN,NaN,NaN
76.6994216159318,1,109.183594470988,2,188.410163942246,4,171.362918727265,3,224.867889250233,5,292.389010575973,6,360.089375609016,7,364.042435351357,8,471.79559573626,9,518.160544956308,10,548.924309855966,12,538.396727597174,11,601.396424720609,13,648.198776564903,14,785.412807609811,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.4921508486301,1,140.193170103337,2,184.924439624195,3,191.349987031898,4,225.314712163779,5,373.790702505472,7,337.946790201086,6,411.528760814253,8,528.363425701012,9,556.524920873034,11,546.590810602581,10,697.332091025177,13,730.469314445312,14,649.620584695396,12,NaN,NaN,828.052777703657,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.5538900554612,2,82.0093345755453,1,198.178682661083,4,135.123901180278,3,230.31692003618,6,215.847701221473,5,383.467123117645,9,348.462912457008,7,373.088326121136,8,451.123270740452,11,581.386407930026,13,433.578386936688,10,553.005930484704,12,634.882517086961,14,NaN,NaN,NaN,NaN,695.94025045274,15,NaN,NaN,NaN,NaN,NaN,NaN
59.499381047734,1,91.0175259665035,2,150.067690770008,3,160.191890373433,4,198.026610568964,5,247.717864056438,6,299.004530341135,7,302.795500277222,8,442.233892811069,9,473.546666650219,11,456.659882209754,10,476.346714049123,12,525.732967928799,13,566.659717212491,14,674.918172979465,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.1090429302066,1,116.900787183667,2,202.816925749232,4,144.028078640422,3,213.598735782919,5,321.188435367124,6,372.418477446319,7,396.957360041682,9,393.170447391555,8,459.486076652189,10,589.411958165143,11,603.655662815306,12,677.889008965945,14,620.948278597084,13,NaN,NaN,NaN,NaN,NaN,NaN,776.661141032618,15,NaN,NaN,NaN,NaN
53.0870842235135,1,128.241311622596,2,166.090757090616,4,165.414290973849,3,195.039204003368,5,335.379166076149,7,296.552878309648,6,365.804148664409,8,457.03709835822,9,482.605571648366,11,479.861528251792,10,607.189115240367,13,634.901828877144,14,564.949200611482,12,NaN,NaN,720.762561785312,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.4109260611277,1,134.454328611866,2,181.198875599233,4,157.409030048583,3,198.056666600354,5,356.940491749579,7,317.663153555515,6,396.572564580935,8,435.426958746434,9,469.10361110834,10,522.634560588185,11,663.211661329598,13,696.975612107876,14,574.552484127487,12,NaN,NaN,760.32737777393,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.8689597098048,1,119.437283336961,2,177.554059966861,4,151.536393685066,3,198.871540560941,5,320.488704830631,6,323.594467577539,7,371.926464854803,8,419.013485990823,9,459.651526132352,10,519.18780815462,11,602.564535343224,13,648.394535252914,14,576.65702457421,12,NaN,NaN,767.21310866578,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.8642340585126,1,112.914462573533,2,192.844201897806,4,154.247037621241,3,216.690402854136,5,307.818217139477,6,362.863239694349,7,382.325748769413,8,425.281594564379,9,480.998626685412,10,570.770532460894,11,587.790295321251,12,658.844940486294,14,627.421218051864,13,NaN,NaN,NaN,NaN,NaN,NaN,835.260416262102,15,NaN,NaN,NaN,NaN
46.022778531159,1,79.4954642318602,2,122.694828352921,3,209.972194462576,5,234.917509227731,6,209.056625148829,4,292.843875228184,8,254.338609722992,7,580.693294310298,12,591.95371107518,14,411.968234982474,10,408.527545596216,9,440.698989211646,11,NaN,NaN,585.300601669039,13,NaN,NaN,643.419710569989,15,NaN,NaN,NaN,NaN,NaN,NaN
49.1160651384318,1,96.5011329584754,2,138.902601174623,3,239.089661561858,5,280.381085696077,6,237.012075332363,4,329.752248665894,8,295.473184553465,7,662.757027054886,12,663.995577159736,13,470.708864519886,9,487.87811866184,10,509.405281788158,11,738.423178085745,15,671.96489713831,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.4021781667306,1,140.468364718556,2,196.598893892845,4,180.573301047184,3,224.699922857595,5,378.745012681528,7,357.032471646777,6,425.860978288116,8,497.826518319117,9,537.123127949422,10,580.286106831552,11,710.569555089318,13,754.502047460606,14,654.89540928508,12,NaN,NaN,863.259982864634,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.7409563801733,1,127.55555885656,2,220.413307640802,4,181.860651533798,3,250.830341959992,5,343.714138838899,6,414.71082439972,7,429.151916109129,8,500.838139042557,9,561.245206750052,10,642.746211291292,12,642.466246273628,11,710.54399051166,13,732.803145314081,14,932.126989378036,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.2095029762369,1,137.483642122642,2,197.104280533315,4,147.137263275898,3,202.873868097877,5,369.730493773678,7,345.317032951184,6,421.951567369265,9,408.378686689409,8,456.32739492003,10,570.618414997996,11,698.998930848523,13,744.488259424417,14,594.337945879941,12,NaN,NaN,NaN,NaN,NaN,NaN,809.887627817132,15,NaN,NaN,NaN,NaN
62.6901567713174,1,81.4829956909106,2,152.479181300657,3,177.069427206905,4,244.082107987112,6,202.262779980043,5,323.455590280359,8,296.430987881688,7,475.234178547434,10,521.2102991704,13,488.154942112814,11,451.608615951554,9,520.869085653847,12,634.894966883393,14,707.039952752141,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.9818922538625,1,77.4755181059204,2,134.286692349654,3,177.80560762278,4,219.903405788964,6,198.458263928469,5,291.461830955312,8,264.886100171249,7,494.18723707778,12,514.862360494288,13,426.458154722807,10,403.657267269357,9,448.124436235934,11,593.298750625737,14,609.274802548605,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.6459953397658,1,91.9651595472427,2,128.12395942542,3,154.781909741182,4,177.794291628236,5,246.359256683913,6,252.572236122349,7,277.812323836518,8,429.517130419803,10,448.242400007996,11,389.545794667308,9,463.178968390254,12,489.924769006561,13,509.924001924017,14,588.566132413832,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0153348930556,1,112.45837657112,2,165.962409280103,4,125.050832764592,3,170.850651160256,5,298.618464521623,7,290.229471440607,6,341.949461221742,9,341.138689676781,8,383.001322228634,10,468.138547968474,11,542.26041139046,13,581.976325354913,14,494.896622612284,12,NaN,NaN,669.264061726869,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.6719146043419,1,102.856021115283,2,155.693234981128,3,220.82576513133,4,241.955119328348,5,284.072631572046,6,338.053599886367,8,324.424237642749,7,612.944241246801,12,629.207074988356,13,497.4667137168,9,523.56703296193,10,557.345050740763,11,710.091407618785,14,722.102406333457,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.770455035745,1,132.069688742959,2,213.833583326209,4,213.116933164737,3,268.183700359528,5,349.90176377209,6,411.041119036813,7,424.31470377863,8,588.585629430139,9,632.688763887341,11,625.130508892401,10,648.47027477548,12,713.347549724787,13,760.886065062089,14,904.498410874735,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.7660498928101,1,126.564881830407,2,159.352173166778,3,171.353577082158,4,196.456928909772,5,332.593176338608,7,288.083345613699,6,359.484565164885,8,474.581512968929,10,495.497382036353,11,466.64907042717,9,608.866548618471,13,632.394672761009,14,567.533907867255,12,NaN,NaN,712.372120521954,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0720471835751,1,97.0329597020402,2,131.996763811188,3,210.553598169905,4,222.973661760175,5,266.41084880583,6,295.600562040075,8,291.097835915031,7,583.481518211003,12,593.108027376773,13,433.852436838588,9,492.375893255909,10,512.708363826846,11,652.256723282488,15,641.024076977892,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.995250740989,1,76.1829453385337,2,123.826016624949,3,240.280912934856,5,273.899887401286,7,199.905079801466,4,328.356685962959,8,257.058713254556,6,671.462057878625,14,640.106487390337,12,467.479801163274,11,437.396771289551,9,450.279538581828,10,NaN,NaN,669.096597977629,13,NaN,NaN,NaN,NaN,NaN,NaN,697.248342588393,15,NaN,NaN
58.3795777725612,1,113.764296615819,2,162.063082320829,4,146.109186920197,3,184.678071957552,5,297.2440082418,7,292.467684041181,6,338.471654691688,8,405.09158030478,9,437.248485202731,10,463.464592914904,11,539.582421196089,13,576.038552835076,14,531.759227807866,12,688.35781491175,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.7987222404262,1,103.131727713193,2,198.106802936989,3,222.993255114135,4,286.681939064915,6,270.51145086079,5,412.471556978193,8,374.200177089327,7,610.477886126108,11,659.776593010412,13,608.785300851229,10,536.835716784495,9,627.900383115432,12,788.474126674755,14,NaN,NaN,NaN,NaN,858.119728047626,15,NaN,NaN,NaN,NaN,NaN,NaN
53.6202698913774,1,101.89867529596,2,149.000958078652,3,211.73879495676,4,235.480296767068,5,279.321379438158,6,321.165960514915,8,320.060097007212,7,587.437188451862,12,604.385087632413,13,478.534428006652,9,533.60154036095,10,566.354090536846,11,676.767626309792,14,714.194973770492,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.7187098177013,1,127.524233950125,2,205.435798833761,4,173.883072767805,3,231.880205953204,5,338.821460079017,6,379.272363300183,7,406.271789390757,8,477.119548041491,9,527.902270233127,10,589.04271950631,11,617.533932276418,12,686.505869238382,14,658.543643329402,13,852.507247318474,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
