rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,used f1,used f2,used f3,used f4,used f5
401.381330344067,12264969544.0382,674274044.506321,577140126.983969,821403809.596596,714818468.325125,47528212.4951122,0.44798112375278,0.420189254173362,0.397702014269636,f11,f22,f30,f31,f33
401.381330344067,5007432720.04888,825743397.653307,577140126.983969,829518649.108423,714818468.325125,47528212.4951123,0.411057793637634,0.412512758044931,0.387735559939205,f11,f22,f30,f32,f24
401.381330344067,13484199864.1889,610962617.419733,577140126.983969,821008416.249807,714818468.325125,47528212.4951123,0.446043163135742,0.417645890746978,0.396993209325743,f11,f22,f30,f32,f33
401.381330344067,3366210853.8428,967992285.684368,577140126.983969,840016039.089719,714818468.325125,47528212.4951122,0.437254573488802,0.420285409249938,0.393862399602674,f11,f22,f30,f24,f33
401.381330344067,6272150441.71697,818227535.422755,577140126.983969,813689489.105142,714818468.325125,47528212.4951126,0.418363159996262,0.427722757168651,0.392959029588446,f11,f22,f31,f32,f24
401.381330344067,13515345187.5434,591293047.959199,577140126.983969,825751876.038193,714818468.325125,47528212.4951122,0.453260247075312,0.42149905418848,0.398912749447468,f11,f22,f31,f32,f33
401.381330344067,4257013760.10717,1027520311.54804,577140126.983969,816577028.088975,714818468.325125,47528212.4951123,0.432914431691107,0.427099528453639,0.395477350235123,f11,f22,f31,f24,f33
401.381330344067,3766007850.46389,723979085.020088,577140126.983969,874310082.453563,714818468.325125,47528212.4951121,0.45062332642087,0.423867441447362,0.395650375635917,f11,f22,f32,f24,f33
401.381330344067,5429671133.95287,876836639.135033,577140126.983969,762683432.662316,714818468.325125,47528212.4951123,0.379010515430764,0.427843640193328,0.388115094024385,f11,f23,f30,f31,f32
401.381330344067,1879914325.41363,1123581558.35833,577140126.983969,806244334.300436,714818468.325125,47528212.4951123,0.422350092456196,0.437991845628312,0.396374520595,f11,f23,f30,f31,f24
401.381330344067,-682915021.43219,1206450566.19938,577140126.983969,797594828.148388,714818468.325125,47528212.4951124,0.411909368848394,0.438502520181998,0.393890492578209,f11,f23,f30,f31,f33
401.381330344067,3434440483.37643,848620858.12003,577140126.983969,794911848.572558,714818468.325125,47528212.4951122,0.387081363623758,0.41409486377063,0.385632510235427,f11,f23,f30,f32,f24
401.381330344067,837918620.290184,927203725.772402,577140126.983969,808393361.691831,714818468.325125,47528212.4951123,0.387486405012636,0.409922570905701,0.385127489698162,f11,f23,f30,f32,f33
401.381330344067,1674391103.2311,1006106681.81675,577140126.983969,815580294.551358,714818468.325125,47528212.4951122,0.414047404001868,0.423817619359251,0.391271221363909,f11,f23,f30,f24,f33
401.381330344067,4839801346.58707,842715743.996618,577140126.983969,772906074.492559,714818468.325125,47528212.4951123,0.393364611926178,0.434957956361575,0.391821075831987,f11,f23,f31,f32,f24
401.381330344067,4943075206.80745,854686325.750254,577140126.983969,778176878.175562,714818468.325125,47528212.4951124,0.396176178246168,0.433818658379838,0.392443382494219,f11,f23,f31,f32,f33
401.381330344067,2595564990.73931,1083465462.87947,577140126.983969,788216492.546173,714818468.325125,47528212.4951122,0.406919590024947,0.43553758808931,0.392878348606944,f11,f23,f31,f24,f33
401.381330344067,1959795035.53114,725839693.351966,577140126.983969,852696603.82518,714818468.325125,47528212.4951122,0.442437219307546,0.426246746546693,0.39724371057502,f11,f23,f32,f24,f33
401.381330344067,6373301675.26138,854715606.962639,577140126.983969,805316326.554768,714818468.325125,47528212.4951122,0.407380605393042,0.421705124846372,0.390272461939275,f11,f30,f31,f32,f24
401.381330344067,14516194705.7123,585543960.530462,577140126.983969,836039815.853619,714818468.325125,47528212.4951124,0.448512585273295,0.421218731894854,0.395615118638976,f11,f30,f31,f32,f33
401.381330344067,4242121611.14542,1014528249.53358,577140126.983969,827795323.747235,714818468.325125,47528212.4951125,0.436191569586767,0.431158077183463,0.395368597451288,f11,f30,f31,f24,f33
401.381330344067,4944262192.43001,829394386.214556,577140126.983969,828674502.197396,714818468.325125,47528212.4951123,0.413104363591077,0.411525284708458,0.388615445839769,f11,f30,f32,f24,f33
401.381330344067,6227634789.7705,822490409.297531,577140126.983969,813914355.280003,714818468.325125,47528212.4951123,0.419476474010213,0.427067470300981,0.393387188879975,f11,f31,f32,f24,f33
401.381330344067,14207603234.3561,779372345.426142,577140126.983969,682019072.951827,714818468.325125,47528212.4951123,0.450494917513785,0.42337088480774,0.396877883896086,f02,f20,f12,f21,f22
401.381330344067,14187903093.8427,793044648.34098,577140126.983969,496110716.788491,714818468.325125,47528212.4951123,0.387359672495167,0.432247243508099,0.3875942457935,f02,f20,f12,f21,f23
401.381330344067,13908109449.3283,747477609.487335,577140126.983969,712166331.266732,714818468.325125,47528212.4951123,0.455447942501284,0.433156695422039,0.396838456143313,f02,f20,f12,f21,f30
401.381330344067,13853388165.6494,755187903.250115,577140126.983969,708297450.528551,714818468.325125,47528212.4951123,0.444749442580254,0.422256674519174,0.392755257890437,f02,f20,f12,f21,f31
401.381330344067,14227966731.6234,761651901.515258,577140126.983969,671881885.833197,714818468.325125,47528212.4951126,0.435680953818841,0.42365551090297,0.39321858293872,f02,f20,f12,f21,f32
401.381330344067,13487659769.8252,796352640.013807,577140126.983969,552320814.686918,714818468.325125,47528212.4951124,0.396033166744905,0.425568838463907,0.385317186679969,f02,f20,f12,f21,f24
401.381330344067,14181035114.8564,779690687.551348,577140126.983969,696842625.119596,714818468.325125,47528212.4951123,0.45256403453033,0.423946996986578,0.396836503864885,f02,f20,f12,f21,f33
401.381330344067,14127149471.2317,767935737.52414,577140126.983969,535875373.613046,714818468.325125,47528212.4951118,0.398354096335037,0.438836517007124,0.385671386101198,f02,f20,f12,f22,f23
401.381330344067,13987121200.3876,738575441.217429,577140126.983969,691626352.316824,714818468.325125,47528212.495112,0.457957448884983,0.432519493465627,0.397064846508297,f02,f20,f12,f22,f30
401.381330344067,13920981423.009,746985452.588655,577140126.983969,690674737.262136,714818468.325125,47528212.4951123,0.447382522640112,0.422397170197005,0.393188004133763,f02,f20,f12,f22,f31
401.381330344067,14259460353.5464,752689497.900949,577140126.983969,666381214.494156,714818468.325125,47528212.4951127,0.441641059496347,0.424310064172825,0.393763832529379,f02,f20,f12,f22,f32
401.381330344067,13390304924.0275,780451546.121824,577140126.983969,588380971.436262,714818468.325125,47528212.4951123,0.404712125939469,0.429520643946497,0.383924243121416,f02,f20,f12,f22,f24
401.381330344067,14208378563.934,778061106.379575,577140126.983969,684231727.633423,714818468.325125,47528212.4951124,0.453596971358835,0.423045979709381,0.397481987053407,f02,f20,f12,f22,f33
401.381330344067,14211868918.0713,723783634.578974,577140126.983969,474438311.135367,714818468.325125,47528212.4951122,0.412074376230018,0.438243864510509,0.389670460775444,f02,f20,f12,f23,f30
401.381330344067,14184149166.0757,731622677.037872,577140126.983969,474036231.780547,714818468.325125,47528212.4951124,0.405161372835302,0.431353016793683,0.387243192110114,f02,f20,f12,f23,f31
401.381330344067,14321194181.178,764152233.429515,577140126.983969,475822383.881467,714818468.325125,47528212.4951123,0.411058721994139,0.432881637416862,0.390617463639046,f02,f20,f12,f23,f32
401.381330344067,13917751074.2549,748557389.591288,577140126.983969,412015047.97717,714818468.325125,47528212.4951123,0.389013133411064,0.431481120322215,0.384124578996258,f02,f20,f12,f23,f24
401.381330344067,14162043012.72,782016414.642955,577140126.983969,519386153.17029,714818468.325125,47528212.4951124,0.416671649713513,0.430059444943877,0.393212801514597,f02,f20,f12,f23,f33
401.381330344067,13800178797.3488,724477613.018523,577140126.983969,699289938.451913,714818468.325124,47528212.4951132,0.453195583719598,0.429732533815072,0.394110147970457,f02,f20,f12,f30,f31
401.381330344067,14061408038.3744,725884539.463031,577140126.983969,672932174.503709,714818468.325125,47528212.4951127,0.449917410348755,0.431633483306687,0.394981898032006,f02,f20,f12,f30,f32
401.381330344067,13529864695.1061,739418138.265588,577140126.983969,527206042.718997,714818468.325125,47528212.4951123,0.412939527657075,0.43197852997895,0.386843237373418,f02,f20,f12,f30,f24
401.381330344067,13935577873.0278,742682125.624038,577140126.983969,710509010.443445,714818468.325125,47528212.4951122,0.460795390425435,0.432577373372997,0.397665930317307,f02,f20,f12,f30,f33
401.381330344067,14003394943.5935,732271406.281201,577140126.983969,671307586.58553,714818468.325125,47528212.4951121,0.440335259219174,0.422776203828519,0.391481217622751,f02,f20,f12,f31,f32
401.381330344067,13522985814.5269,748810193.356437,577140126.983968,526562397.219911,714818468.325125,47528212.4951127,0.406694203421321,0.425547900387934,0.384783827195293,f02,f20,f12,f31,f24
401.381330344067,13868669113.2229,751336461.528321,577140126.983969,708967164.655855,714818468.325125,47528212.4951123,0.449629572294892,0.422044840992219,0.393587060474126,f02,f20,f12,f31,f33
401.381330344067,13636757778.8402,769354119.610792,577140126.983969,526003699.585564,714818468.325125,47528212.4951123,0.409787154791347,0.426388698838559,0.386891501984097,f02,f20,f12,f32,f24
401.381330344067,14234171256.133,755984208.906537,577140126.983969,677613393.404967,714818468.325125,47528212.4951125,0.444452582765751,0.423070677721577,0.394717734007642,f02,f20,f12,f32,f33
401.381330344067,13416432505.2526,791121050.15256,577140126.983969,577713269.889204,714818468.325125,47528212.4951125,0.417662094010426,0.423437578408994,0.389313952775081,f02,f20,f12,f24,f33
401.381330344067,13767379898.3066,830887870.705336,577140126.983969,460050771.236914,714818468.325125,47528212.4951126,0.401112390946283,0.436838668320149,0.386527888844942,f02,f20,f21,f22,f23
401.381330344067,13911420757.2761,749607636.085825,577140126.983969,693065417.194697,714818468.325125,47528212.4951119,0.453976367562375,0.432739339876984,0.396904142533715,f02,f20,f21,f22,f30
401.381330344067,13843968352.179,759393484.80259,577140126.983969,684725923.21531,714818468.325125,47528212.4951123,0.443379015635094,0.422016748219592,0.392767310759097,f02,f20,f21,f22,f31
401.381330344067,14171879401.7668,769697548.495708,577140126.983969,651203750.483231,714818468.325125,47528212.4951123,0.436311831591438,0.424132380636835,0.393178572986615,f02,f20,f21,f22,f32
401.381330344067,13223708129.3894,830813777.164383,577140126.983969,502086579.630295,714818468.325125,47528212.4951123,0.407506570429837,0.430084023359406,0.385014545768898,f02,f20,f21,f22,f24
401.381330344067,14180051087.8798,783262212.760602,577140126.983969,678666530.713167,714818468.325125,47528212.4951123,0.45282592030449,0.423002318357135,0.397440467087385,f02,f20,f21,f22,f33
401.381330344067,13612552553.4104,809348008.005793,577140126.983972,333333885.696555,714818468.325125,47528212.4951122,0.416498503919576,0.43542359688002,0.392756671880827,f02,f20,f21,f23,f30
401.381330344067,13636900067.1977,825767136.217601,577140126.983969,322788244.062214,714818468.325125,47528212.4951122,0.407737589639049,0.423538155707773,0.389501493248729,f02,f20,f21,f23,f31
401.381330344067,13894038615.5685,856111720.573655,577140126.983969,320785009.925078,714818468.325125,47528212.4951123,0.419684641942033,0.425857165149453,0.394325734418727,f02,f20,f21,f23,f32
401.381330344067,13648288302.4454,858707989.873605,577140126.983969,256444101.352137,714818468.325125,47528212.4951124,0.406958191865367,0.42349272181574,0.390985914200181,f02,f20,f21,f23,f24
401.381330344067,13799127266.401,854991408.814739,577140126.983969,407855569.405531,714818468.325125,47528212.4951123,0.428994609419596,0.423768985628718,0.397410625595118,f02,f20,f21,f23,f33
401.381330344067,13706849811.1237,732702740.465676,577140126.983969,728338775.451672,714818468.325125,47528212.4951123,0.44948091734996,0.429987229962436,0.393685499945544,f02,f20,f21,f30,f31
401.381330344067,13914728397.8784,747033712.959307,577140126.983969,650294440.844971,714818468.325125,47528212.4951123,0.442299664482927,0.432099195281743,0.394454959333372,f02,f20,f21,f30,f32
401.381330344067,13318985240.0876,816120774.000983,577140126.983969,326957984.741582,714818468.325125,47528212.4951122,0.414805734749609,0.432702242250217,0.391145251345092,f02,f20,f21,f30,f24
401.381330344067,13929763315.3376,743467977.346065,577140126.983969,733698713.783934,714818468.325125,47528212.4951123,0.45651775531075,0.433196342373386,0.396884819746883,f02,f20,f21,f30,f33
401.381330344067,13852747635.7034,760317157.034262,577140126.983969,626366516.159797,714818468.325125,47528212.4951123,0.432391832542903,0.421852511140769,0.390913414711032,f02,f20,f21,f31,f32
401.381330344067,13371821672.0754,833408196.231513,577140126.983969,312596229.359337,714818468.325125,47528212.4951124,0.406390943438513,0.421506400719133,0.388245956176941,f02,f20,f21,f31,f24
401.381330344067,13850833363.0265,754056820.039102,577140126.983969,719983055.185576,714818468.325125,47528212.4951123,0.446417264813391,0.422109548968481,0.393026755591818,f02,f20,f21,f31,f33
401.381330344067,13556897345.3115,861066202.405405,577140126.983969,320032615.014862,714818468.325125,47528212.4951123,0.418444821536442,0.423249016592953,0.392574294462473,f02,f20,f21,f32,f24
401.381330344067,14176619946.0796,768750935.746223,577140126.983969,666040986.922147,714818468.325125,47528212.4951122,0.440452306281577,0.422607840226697,0.394468100080419,f02,f20,f21,f32,f33
401.381330344067,13310244455.0059,853340655.650715,577140126.983969,445783735.656673,714818468.325125,47528212.4951124,0.430325021885858,0.419639826874111,0.394630909905869,f02,f20,f21,f24,f33
401.381330344067,13664991674.9252,764454510.746638,577140126.983969,455006700.739026,714818468.325125,47528212.4951123,0.423954307064548,0.445845386460298,0.387763205226739,f02,f20,f22,f23,f30
401.381330344067,13652597257.358,777144915.156995,577140126.98397,451129410.122344,714818468.325125,47528212.4951127,0.415792522804427,0.437069672395661,0.385014058288202,f02,f20,f22,f23,f31
401.381330344067,13853322680.3649,804550180.176786,577140126.983969,444796385.284824,714818468.325125,47528212.4951122,0.420587132491352,0.438157961258327,0.388363058135079,f02,f20,f22,f23,f32
401.381330344067,13361095293.8743,809687464.11582,577140126.983969,386902752.525117,714818468.325125,47528212.4951123,0.406802581460038,0.438835346150381,0.382797786494769,f02,f20,f22,f23,f24
401.381330344067,13775254580.1077,819941386.635923,577140126.983969,489834024.968178,714818468.325125,47528212.4951122,0.427385699309053,0.433852193106844,0.392305198901883,f02,f20,f22,f23,f33
401.381330344067,13769626014.6847,728077110.713969,577140126.983969,679222389.932481,714818468.325125,47528212.4951123,0.453705551626416,0.430255445398004,0.39398164337018,f02,f20,f22,f30,f31
401.381330344067,13985740824.2955,732505389.35894,577140126.983969,657514705.444171,714818468.325125,47528212.4951124,0.45138418780766,0.432753619983114,0.394755611420424,f02,f20,f22,f30,f32
401.381330344067,13144288302.3696,773890031.915673,577140126.983969,493023800.864129,714818468.325125,47528212.4951125,0.425294792980476,0.439055216848199,0.385955431955121,f02,f20,f22,f30,f24
401.381330344067,13945339889.9988,743303389.120312,577140126.983969,696452215.979235,714818468.325125,47528212.4951123,0.461858485005042,0.431846925720119,0.398209946931371,f02,f20,f22,f30,f33
401.381330344067,13921914484.2027,740842247.16885,577140126.983969,651889352.018176,714818468.325125,47528212.4951123,0.441866545334774,0.423825319209145,0.391214578956055,f02,f20,f22,f31,f32
401.381330344067,13154041358.0542,787273270.658549,577140126.983969,488513554.897553,714818468.325125,47528212.4951121,0.41785273525205,0.430959082146116,0.383597276515393,f02,f20,f22,f31,f24
401.381330344067,13869082136.285,753335569.51534,577140126.983969,691315018.625207,714818468.325125,47528212.4951123,0.451148181875946,0.421422120780423,0.394205844952463,f02,f20,f22,f31,f33
401.381330344067,13318042167.672,806549078.267824,577140126.983969,481315756.760834,714818468.325125,47528212.4951122,0.420397744448279,0.431761314605241,0.385852026817627,f02,f20,f22,f32,f24
401.381330344067,14195657095.1968,761503280.93589,577140126.983969,662908021.24929,714818468.325125,47528212.4951125,0.446394619535127,0.423087774774907,0.395075696932987,f02,f20,f22,f32,f33
401.381330344067,13178215611.9252,823432270.887247,577140126.983969,535841197.392092,714818468.325125,47528212.4951124,0.429080027392914,0.426651986438899,0.389661945078416,f02,f20,f22,f24,f33
401.381330344067,13941410466.292,750551003.512604,577140126.983969,230187206.699576,714818468.325125,47528212.4951123,0.455761882234827,0.428402812336131,0.395985934426454,f02,f20,f23,f30,f31
401.381330344067,13835019585.0186,786291830.001825,577140126.983969,284299995.307595,714818468.325125,47528212.4951123,0.467183756000016,0.434522111351107,0.400462042857672,f02,f20,f23,f30,f32
401.381330344067,13895848180.9077,760349362.600518,577140126.983969,193607400.986523,714818468.325125,47528212.4951123,0.456259228873754,0.428421491326299,0.396378997253381,f02,f20,f23,f30,f24
401.381330344067,13671929424.5542,784851984.026244,577140126.983969,397752336.668906,714818468.325125,47528212.4951123,0.460686887475457,0.431595430257069,0.401150207980517,f02,f20,f23,f30,f33
401.381330344067,13840865990.4928,799862713.031804,577140126.983969,277468015.955327,714818468.325125,47528212.4951122,0.457734813486739,0.424754521301693,0.397375919796842,f02,f20,f23,f31,f32
401.381330344067,13916566192.1853,772393600.654724,577140126.983969,190533191.330373,714818468.325125,47528212.4951123,0.450602296041473,0.422335734968706,0.394724205183963,f02,f20,f23,f31,f24
401.381330344067,13661708905.594,799576217.985091,577140126.983969,391953181.813343,714818468.325125,47528212.4951122,0.451023555161475,0.421355412687822,0.397882540921872,f02,f20,f23,f31,f33
401.381330344067,13852230735.4913,827472115.147177,577140126.983969,220664898.703426,714818468.325125,47528212.4951121,0.459081503283586,0.424787546449819,0.39896521844392,f02,f20,f23,f32,f24
401.381330344067,13897520264.7025,829431970.834889,577140126.983969,384799203.065384,714818468.325125,47528212.4951123,0.454736568285756,0.42346551623433,0.401015742133004,f02,f20,f23,f32,f33
401.381330344067,13522820299.0385,836368314.253145,577140126.983969,318577463.035033,714818468.325125,47528212.4951123,0.451567685318251,0.42018620148563,0.399429028155215,f02,f20,f23,f24,f33
401.381330344067,13798923463.4456,741049262.417732,577140126.983969,526943710.531628,714818468.325125,47528212.4951123,0.45784985091467,0.429749788680337,0.395684416686761,f02,f20,f30,f31,f32
401.381330344067,14000849642.2903,756420301.697789,577140126.98397,108293500.135534,714818468.325125,47528212.4951125,0.455780520937678,0.428336552628222,0.396450230455831,f02,f20,f30,f31,f24
401.381330344067,13745609338.1761,727705298.352303,577140126.983969,721139530.880118,714818468.325125,47528212.4951123,0.456290653624243,0.429343245775173,0.394829108066439,f02,f20,f30,f31,f33
401.381330344067,13618665327.2908,796075428.886819,577140126.983969,246911305.622492,714818468.325125,47528212.4951124,0.466941085847554,0.433054771028878,0.399770168323659,f02,f20,f30,f32,f24
401.381330344067,13977812827.323,733613017.635109,577140126.983969,675970794.705544,714818468.325125,47528212.4951123,0.455684914564893,0.430586629622503,0.396525532200528,f02,f20,f30,f32,f33
401.381330344067,13227517961.3226,791823833.016796,577140126.983969,426607516.848732,714818468.325125,47528212.4951122,0.45771747425736,0.427497082143422,0.39826181638848,f02,f20,f30,f24,f33
401.381330344067,13650673192.7562,810696618.542297,577140126.983969,237298025.622744,714818468.325125,47528212.4951123,0.45789603780615,0.423686576265515,0.396984587405572,f02,f20,f31,f32,f24
401.381330344067,13908565901.0582,743125913.543338,577140126.983969,665729743.966449,714818468.325125,47528212.4951125,0.446638089173151,0.421069523746416,0.393150293292353,f02,f20,f31,f32,f33
401.381330344067,13241782683.0382,807001935.794518,577140126.983969,419568192.37938,714818468.325125,47528212.4951123,0.448818568978285,0.418044441858624,0.395409475384865,f02,f20,f31,f24,f33
401.381330344067,13432136188.039,830980891.410563,577140126.983969,412646710.808854,714818468.325125,47528212.4951123,0.451420965604105,0.419560103772525,0.397846296487948,f02,f20,f32,f24,f33
401.381330344067,14082982659.2558,833114945.145334,577140126.983969,530390499.787084,714818468.325125,47528212.4951124,0.389710763200091,0.43798189918639,0.385267511817628,f02,f12,f21,f22,f23
401.381330344067,13976832384.612,703028973.979392,577140126.983969,718271859.939189,714818468.325125,47528212.4951121,0.447478865391408,0.428366474265293,0.3966537835056,f02,f12,f21,f22,f30
401.381330344067,13916825696.5932,710554127.156993,577140126.983969,715793026.946261,714818468.325125,47528212.4951123,0.440981966699182,0.421787142381332,0.393854907623737,f02,f12,f21,f22,f31
401.381330344067,14176095516.2871,725871552.456278,577140126.983969,692787369.235365,714818468.325125,47528212.4951124,0.436132481830699,0.423232492163996,0.394027455912689,f02,f12,f21,f22,f32
401.381330344067,13389207832.7409,844939163.954217,577140126.983969,577268302.818324,714818468.325125,47528212.4951123,0.402516199433936,0.428866508171305,0.384002793946193,f02,f12,f21,f22,f24
401.381330344067,14208984299.6844,786185216.159895,577140126.983969,682235037.3761,714818468.325125,47528212.4951122,0.452656140478278,0.423053740235921,0.397350719216657,f02,f12,f21,f22,f33
401.381330344067,13956696207.8511,732101945.729304,577140126.983969,523843816.636068,714818468.325125,47528212.4951121,0.3858906264677,0.438128416563225,0.387455696030555,f02,f12,f21,f23,f30
401.381330344067,13937060797.6472,751933236.65715,577140126.983969,516878998.055211,714818468.325125,47528212.4951123,0.380643813215929,0.430774002883695,0.384860736619031,f02,f12,f21,f23,f31
401.381330344067,14217591294.1866,814404993.143305,577140126.983969,485901357.566435,714818468.325125,47528212.4951122,0.388601874769732,0.432345148843334,0.387476827880518,f02,f12,f21,f23,f32
401.381330344067,13729570707.6196,851502198.208919,577140126.983969,424628921.506019,714818468.325125,47528212.4951122,0.368642460766052,0.4315560498431,0.381981130615686,f02,f12,f21,f23,f24
401.381330344067,14165008546.0918,874601393.016717,577140126.983969,498846684.589802,714818468.325125,47528212.4951124,0.406860158586083,0.431084828783509,0.391364884469418,f02,f12,f21,f23,f33
401.381330344067,13839799412.2094,683099129.517581,577140126.983969,739246665.555177,714818468.325125,47528212.4951125,0.443135499683406,0.42592908011257,0.394484281809454,f02,f12,f21,f30,f31
401.381330344067,14002015094.5931,686702118.12816,577140126.983969,722305047.657855,714818468.325125,47528212.4951122,0.439584971335877,0.427333961210425,0.39480499886643,f02,f12,f21,f30,f32
401.381330344067,13278474061.5823,749592151.929546,577140126.983969,575011986.229729,714818468.325125,47528212.4951123,0.396179235456278,0.431393626649103,0.385313994481619,f02,f12,f21,f30,f24
401.381330344067,13930714576.4247,706749553.55406,577140126.983969,738907226.37535,714818468.325125,47528212.4951125,0.452758107663129,0.428875932867568,0.397293234780902,f02,f12,f21,f30,f33
401.381330344067,13947489907.3793,689753588.493447,577140126.983969,720963754.538953,714818468.325125,47528212.4951123,0.434222347343692,0.422266080170097,0.392586901697902,f02,f12,f21,f31,f32
401.381330344067,13284523469.1306,772870619.543871,577140126.983969,566130531.878841,714818468.325125,47528212.4951126,0.391658089836545,0.424375703602372,0.383002976885433,f02,f12,f21,f31,f24
401.381330344067,13868861579.4187,714916189.640247,577140126.983969,735321534.428334,714818468.325125,47528212.4951124,0.445748399022168,0.421810447651208,0.394325525169161,f02,f12,f21,f31,f33
401.381330344067,13538577419.3939,809248562.313855,577140126.983969,538682845.057432,714818468.325125,47528212.4951122,0.393262575729549,0.425585976882311,0.384427950983202,f02,f12,f21,f32,f24
401.381330344067,14151283808.9519,728177335.246918,577140126.983969,706848154.629154,714818468.325125,47528212.4951123,0.439927448632601,0.422611460232813,0.394719125077422,f02,f12,f21,f32,f33
401.381330344067,13462157636.2164,873723342.568106,577140126.983969,553937052.060738,714818468.325126,47528212.4951123,0.413896637126951,0.42438577243039,0.388214749933244,f02,f12,f21,f24,f33
401.381330344067,14143511542.6666,630451793.688732,577140126.983969,569542472.897717,714818468.325125,47528212.4951122,0.398976807989917,0.437406051592071,0.385506011685205,f02,f12,f22,f23,f30
401.381330344067,14159854873.5956,606201186.458632,577140126.983969,575038179.532556,714818468.325125,47528212.4951123,0.401740687984339,0.439859844282789,0.386443827673438,f02,f12,f22,f23,f31
401.381330344067,14089401293.0836,723075324.682361,577140126.983969,553884358.71034,714818468.325125,47528212.4951122,0.40336862549812,0.439043262063855,0.387036561142878,f02,f12,f22,f23,f32
401.381330344067,13421250910.1329,519780779.851784,577140126.983969,559109938.061578,714818468.325125,47528212.4951124,0.376393574868725,0.44111576215029,0.377640138331249,f02,f12,f22,f23,f24
401.381330344067,14059488648.0072,848246481.719208,577140126.983969,540165437.123481,714818468.325125,47528212.4951124,0.405201871835082,0.43584643412253,0.388891131316106,f02,f12,f22,f23,f33
401.381330344067,14139838050.368,630602135.96343,577140126.983969,713294249.889338,714818468.325125,47528212.4951122,0.451398652799253,0.423675346419703,0.395806259518272,f02,f12,f22,f30,f31
401.381330344067,14159403510.0888,646371993.474994,577140126.983969,710489315.292489,714818468.325125,47528212.4951123,0.45380325756915,0.425306169847934,0.396769432273192,f02,f12,f22,f30,f32
401.381330344067,13350874542.2252,681431333.844898,577140126.983969,611060866.422651,714818468.325125,47528212.4951123,0.405600917933388,0.430667817415441,0.383679814506265,f02,f12,f22,f30,f24
401.381330344067,14077438298.9393,667783476.907675,577140126.983969,724408286.902061,714818468.325125,47528212.4951123,0.460835358933892,0.424980936006991,0.398857859847817,f02,f12,f22,f30,f33
401.381330344067,14107849198.1239,636386164.728823,577140126.983969,715381564.876875,714818468.325125,47528212.4951122,0.453271220543075,0.424091700694179,0.396202182337285,f02,f12,f22,f31,f32
401.381330344067,13346788824.511,686734471.550026,577140126.983969,610027898.09227,714818468.325125,47528212.4951123,0.404960856132364,0.430026935369701,0.383448426820606,f02,f12,f22,f31,f24
401.381330344067,14021186877.9009,662303305.896304,577140126.983969,727393146.276504,714818468.325125,47528212.4951123,0.457373956573267,0.421587640573338,0.397333045527231,f02,f12,f22,f31,f33
401.381330344067,13378532462.2818,741159493.026141,577140126.983969,597469694.663568,714818468.325125,47528212.4951123,0.405026516139045,0.429771447024798,0.383851332292634,f02,f12,f22,f32,f24
401.381330344067,14172810065.9842,683432930.429948,577140126.983969,711309237.63469,714818468.325125,47528212.4951123,0.454141639124364,0.422384714823136,0.397406479018996,f02,f12,f22,f32,f33
401.381330344067,13376760242.7329,917805090.575043,577140126.983969,569815501.187059,714818468.325125,47528212.4951122,0.407902065556277,0.427197234368448,0.385647090373081,f02,f12,f22,f24,f33
401.381330344067,14585792687.0941,592377405.518187,577140126.983969,486525630.467197,714818468.325125,47528212.4951118,0.408940748104011,0.427401032655908,0.390875854731005,f02,f12,f23,f30,f31
401.381330344067,14218035207.6736,674302066.029598,577140126.983969,508208419.188958,714818468.325125,47528212.495112,0.421633799192212,0.434714143343865,0.39323053157238,f02,f12,f23,f30,f32
401.381330344067,14121500766.904,584934742.511811,577140126.983969,432594635.825581,714818468.325125,47528212.4951124,0.387797539973583,0.423198836851816,0.384517304471394,f02,f12,f23,f30,f24
401.381330344067,14058274797.1466,682877249.022314,577140126.983969,550334789.906721,714818468.325125,47528212.4951122,0.423615971528017,0.431302005046015,0.394737467497061,f02,f12,f23,f30,f33
401.381330344067,14193201938.5157,675802537.799332,577140126.983969,508428788.27359,714818468.325125,47528212.4951123,0.419364327182639,0.432632874762102,0.392303836851914,f02,f12,f23,f31,f32
401.381330344067,14233943888.8348,530168013.955616,577140126.983969,437374040.918082,714818468.325125,47528212.4951123,0.398531068681779,0.432117523998114,0.388667297530867,f02,f12,f23,f31,f24
401.381330344067,14026437830.6791,688825645.312787,577140126.983969,549529061.359126,714818468.325125,47528212.4951124,0.420331863453011,0.428463699704373,0.393424140215831,f02,f12,f23,f31,f33
401.381330344067,13794107107.1393,738154711.009534,577140126.983969,436821579.920033,714818468.325125,47528212.4951124,0.398699395982334,0.432240079836178,0.387107554288754,f02,f12,f23,f32,f24
401.381330344067,14161843411.5513,780087720.528165,577140126.983969,519800062.558968,714818468.325125,47528212.495112,0.416698054016645,0.430028159300533,0.393217344300591,f02,f12,f23,f32,f33
401.381330344067,13614732312.6904,852223428.538877,577140126.983969,453114464.6122,714818468.325125,47528212.4951125,0.395438463965435,0.428927714680515,0.387474741657101,f02,f12,f23,f24,f33
401.381330344067,14130454956.9196,636931742.737092,577140126.983969,705806327.620704,714818468.325125,47528212.4951124,0.45363147766884,0.423597406071424,0.396552532351246,f02,f12,f30,f31,f32
401.381330344067,13821519106.9011,640012832.300183,577140126.983969,526513845.978976,714818468.325125,47528212.4951123,0.408565186927895,0.424075608905197,0.387419668731038,f02,f12,f30,f31,f24
