f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f03,f03 peak N,f21,f21 peak N,f13,f13 peak N,f22,f22 peak N,f1t,f1t peak N
681.848208156229,2,651.906719249593,1,1261.85195595611,3,1465.69957556737,5,1409.77932699603,4,1686.20757641038,6,1919.39928401319,7,NaN,NaN,NaN,NaN
772.201279116135,1,842.608277465519,2,1491.90163232608,3,1853.35065978882,5,1785.84445528856,4,2098.10856258547,6,2417.48762476353,7,NaN,NaN,2598.68116012239,8
603.931137182177,1,678.701318327534,2,1170.06149858268,3,1420.20261413053,4,1434.20184457275,5,1616.78245906459,6,1942.02599007806,7,2051.40343139844,8,NaN,NaN
644.900374523987,2,631.773583226811,1,1232.24039646662,3,1464.91437484646,5,1412.79597099306,4,1704.98575690994,6,1992.24616861635,8,NaN,NaN,1960.62152257665,7
791.400329796784,2,749.244067312696,1,1444.7786624176,3,1664.53086096293,5,1609.95472825531,4,1916.22401177917,6,2186.88651508818,7,2438.56552359604,8,NaN,NaN
688.362992846527,2,593.471782628021,1,1175.49917635328,3,1226.93408190775,4,1307.29296158974,5,1478.22261530806,6,1816.00887352116,7,1926.48740562864,8,NaN,NaN
702.208402982132,1,741.16681401311,2,1319.53286368509,3,1436.20102500015,4,1589.71607447638,5,1706.99178793254,6,2197.98449773741,7,2263.31270061739,8,NaN,NaN
686.993996726304,1,816.859119870437,2,1320.01772294138,3,1547.77523812935,4,1648.45903141893,5,1755.64665812459,6,2133.99969743944,7,2231.27223837585,8,NaN,NaN
739.173696936385,2,591.706480330477,1,1327.32013449896,4,1318.62917742483,3,1384.35256311292,5,1659.06181476804,6,2024.06627298206,8,NaN,NaN,1933.77374659506,7
749.091459542599,2,588.163166559052,1,1359.47821743697,4,1638.31394164916,5,1351.90426657049,3,1876.21972123016,6,1992.12360901727,8,NaN,NaN,1980.49116167213,7
733.722779680647,1,910.906319162888,2,1469.10073711747,3,1641.68141038624,4,1860.10384203824,5,1923.42468631629,6,2488.21094780469,7,2542.94588537883,8,NaN,NaN
760.51403338489,1,785.449281318139,2,1387.94823405866,3,1486.42885234344,4,1653.65894800991,5,1763.35956901127,6,2240.5652694721,7,2313.1328385296,8,NaN,NaN
544.927771767593,1,678.888945705123,2,1108.72746020492,3,1577.1427903234,5,1402.59101711949,4,1719.90750054852,6,1844.82255539045,7,NaN,NaN,1969.35732356945,8
636.24200482825,1,739.706818589146,2,1241.58841607354,3,1569.63731302176,5,1532.5710464416,4,1755.0265310775,6,2033.42183774993,7,2195.40832367978,8,NaN,NaN
651.962760834061,1,844.813773824005,2,1313.54133109118,4,1310.56633357235,3,1714.16887841811,6,1570.12503245992,5,2254.75458218965,8,2170.32737352461,7,NaN,NaN
641.076839274224,1,735.95939952389,2,1221.16347617269,3,1325.38486380912,4,1508.15855661493,5,1569.35309027046,6,2074.84651301521,8,NaN,NaN,2031.45660640123,7
690.956548125801,2,660.225417199451,1,1303.53528937421,3,1664.86116353992,5,1464.71906624835,4,1879.62065970205,6,2046.51293433277,7,NaN,NaN,2102.38354350936,8
703.520465084117,1,872.665599189451,2,1416.80853755796,3,1592.8949267573,4,1785.72796281794,5,1874.1905341002,6,2426.34854280056,7,2475.56082640546,8,NaN,NaN
615.946094564546,1,832.834260954667,2,1293.86934695809,3,1546.79626465502,4,1682.23973712992,5,1770.63423284067,6,2245.65465460219,7,2290.99709446188,8,NaN,NaN
696.948854312215,1,769.092290401281,2,1317.04757782694,3,1364.35233823087,4,1586.98753102391,5,1635.69429756616,6,2090.81168791233,7,2197.77612352154,8,NaN,NaN
780.057712338386,1,863.172332711639,2,1471.5187892385,3,1475.6720954727,4,1837.53400147123,6,1765.29306660836,5,2419.84544867881,7,2466.59975546949,8,NaN,NaN
693.166697707104,1,707.055018390008,2,1305.84660541388,3,1544.04722743767,5,1491.47553085887,4,1763.74487433781,6,1996.21881070306,7,2247.87587148675,8,NaN,NaN
692.590925379163,1,832.04779049209,2,1364.67568706563,4,1316.39616153854,3,1749.03914466973,6,1624.71406623833,5,2413.59133720743,8,2294.26289761014,7,NaN,NaN
719.559482738333,1,936.185240436304,2,1451.10941533712,3,1525.37031521867,4,1900.80745208777,6,1783.26969078361,5,2513.397624874,8,2411.59427876166,7,NaN,NaN
680.399056209071,1,789.375803874738,2,1320.5873783506,3,1413.0291062978,4,1624.39209024339,5,1676.5591734222,6,2140.29587626158,7,2243.46563588953,8,NaN,NaN
754.517063306218,2,702.821551822752,1,1406.22170142718,3,1671.16371315432,5,1531.11054426038,4,1912.71291750037,6,2115.99933397469,7,NaN,NaN,2320.21934704608,8
760.452801808104,1,883.80755667438,2,1437.70659244844,3,1577.44311124674,4,1770.29548577105,5,1837.98771955271,6,2296.080860998,7,2378.66404461272,8,NaN,NaN
703.398568467828,1,868.360962456811,2,1392.52463087037,3,1593.24955725669,4,1723.08563860348,5,1833.44697070096,6,2186.33683102166,7,2386.45399442356,8,NaN,NaN
681.266364392417,1,780.011244886827,2,1331.6100233504,4,1290.57105706208,3,1667.41423007789,6,1574.05271750617,5,2195.00963904256,7,2259.01973823588,8,NaN,NaN
695.963906569409,1,833.574498864329,2,1369.13848016802,3,1631.7617875052,4,1712.91900589682,5,1858.00008993405,6,2263.45952377186,7,2383.37467971392,8,NaN,NaN
740.063028401329,1,937.315799710206,2,1503.33294758143,3,1990.1471779687,5,1906.35463939181,4,2202.93274115573,6,2498.79844837909,7,2729.42291058637,8,NaN,NaN
630.76418384197,1,716.697934874909,2,1255.67521334902,3,1747.83184640897,5,1529.77866043059,4,1926.26754050823,6,2095.7101806201,7,NaN,NaN,2128.73470044507,8
606.10746743181,1,666.825204827831,2,1187.79137259713,3,1473.66881011998,5,1418.91697735102,4,1673.40297429106,6,1906.632760088,7,NaN,NaN,2046.7446957351,8
684.209568724171,1,776.592227082692,2,1326.37657631256,3,1714.3585897041,5,1593.9171321874,4,1904.85723567598,6,2072.72939792551,7,2357.84973893139,8,NaN,NaN
616.683786980105,1,847.637642483259,2,1297.02646418636,3,1714.08240950604,5,1691.41747840425,4,1889.93142036402,6,2223.05863072711,7,2342.69602156686,8,NaN,NaN
599.318907926651,1,641.554382569113,2,1180.2397756928,3,1487.319591384,5,1413.40709018797,4,1697.31117770606,6,1971.45280903819,8,NaN,NaN,1911.32510202271,7
661.252258533489,2,537.928528879142,1,1228.41524384157,3,1558.24933829564,5,1263.74890880959,4,1782.40453639044,7,1876.58686264004,8,NaN,NaN,1746.63154206379,6
634.706062704253,1,912.787292411548,2,1359.06877320711,3,1733.25577185064,4,1802.47136511722,5,1922.52257983234,6,2353.74821218582,7,2407.50274883652,8,NaN,NaN
734.266947941874,1,792.242610970151,2,1414.52701241313,3,1767.47846307345,5,1676.15543172611,4,1994.25827546734,6,2246.125085548,7,NaN,NaN,2477.11343634153,8
701.628052167848,1,848.632561383772,2,1389.09695635893,3,1664.76231474864,4,1743.64781974834,5,1894.42375698192,6,2310.74767348087,7,2429.60898259025,8,NaN,NaN
678.939973789376,1,804.576540196677,2,1327.89003428122,3,1654.14852441656,5,1619.83009667781,4,1853.96167285625,6,2079.00751056198,7,2329.38367081058,8,NaN,NaN
609.257574181343,1,896.110823990561,2,1328.37347794709,3,1803.2569358847,5,1772.43428044011,4,1976.16497567738,6,2297.925292792,7,NaN,NaN,2376.56824330608,8
616.931212437386,1,662.691570805276,2,1199.32723442619,3,1523.11207037544,5,1436.21042619535,4,1722.78670494132,6,1983.90309901331,7,NaN,NaN,2006.73318888188,8
567.700874896853,1,848.235579138992,2,1236.17417911289,3,1499.58451010121,4,1692.31539850247,6,1635.71336592996,5,2189.83421117489,8,2098.09630138378,7,NaN,NaN
737.950718766773,1,777.696425022356,2,1400.0929743682,3,1463.87060074037,4,1658.26554588822,5,1779.95569350562,6,2284.55510649337,7,2402.46243703598,8,NaN,NaN
596.461719501923,1,878.81667689557,2,1304.38214327051,3,1803.12621368097,5,1741.72326632335,4,1968.72362090157,6,2264.02442773559,7,NaN,NaN,2322.13836724863,8
699.752237531768,2,649.966650652682,1,1275.54112924003,3,1382.48997417704,4,1433.69081380297,5,1649.61360660782,6,1993.37574178762,7,NaN,NaN,2105.53160168126,8
652.616406927287,1,878.434511286231,2,1361.9699818178,3,1780.81552782336,5,1767.81786129432,4,1965.50715899725,6,2354.96403939636,7,2444.51735695653,8,NaN,NaN
595.620321967608,1,692.853626011523,2,1157.3534483161,3,1425.78246103339,4,1435.26389520155,5,1603.881303575,6,1891.59737523601,7,2024.55116058755,8,NaN,NaN
587.651973560928,1,787.984420771226,2,1210.52967859991,3,1420.61249030431,4,1565.88728551236,5,1627.72661311643,6,NaN,NaN,2105.44149415087,8,2064.85837300689,7
651.852449905843,1,831.266672761818,2,1309.63047172374,3,1523.1549657325,4,1665.57898532713,5,1750.80822833704,6,2181.76020249865,7,2258.47702911786,8,NaN,NaN
705.897958332654,1,792.460133627546,2,1306.42072665854,4,1222.39343423179,3,1643.73665292237,6,1518.2858692146,5,NaN,NaN,2099.20444866849,7,NaN,NaN
681.828440479013,1,735.241462782589,2,1260.8811328213,3,1364.15350522898,4,1518.84376640204,5,1602.47979915723,6,2013.38181685489,7,2093.28143137059,8,NaN,NaN
770.76087455276,1,855.144894286963,2,1481.56447525134,3,1704.46200841578,4,1764.91698222264,5,1961.69018895586,6,2304.96594733054,7,2548.22945131298,8,NaN,NaN
680.166234662897,1,768.873879261259,2,1305.07520317023,3,1517.35062381976,4,1605.5691515197,5,1745.83131650643,6,2171.16863203516,7,2250.56381385168,8,NaN,NaN
753.771371253955,2,742.109024276008,1,1402.68853463034,3,1617.04049917862,5,1602.08617336611,4,1868.44827916027,6,2176.00198552172,7,NaN,NaN,NaN,NaN
705.557256054468,1,740.450344233749,2,1349.0770905741,3,1653.15843466697,5,1582.03301973056,4,1876.85316159359,6,2130.95803994981,7,NaN,NaN,2329.74062687295,8
683.993075244073,2,664.840594885311,1,1236.47212498668,3,1284.34586119598,4,1434.52208716542,5,1556.9843976411,6,1979.29449606536,7,2073.08333861933,8,NaN,NaN
622.181166700442,1,845.459919195153,2,1283.83521381869,3,1612.60249654608,4,1675.68091603879,5,1798.12749000983,6,2141.18851779164,7,2259.46016470685,8,NaN,NaN
652.393108256605,1,748.419137977216,2,1263.41551024392,3,1480.13741208163,4,1563.99848367814,5,1702.10368076832,6,2135.71696806623,7,2194.41996244206,8,NaN,NaN
741.944587116564,2,641.875688212971,1,1365.71117624428,3,1665.57770967418,5,1447.60467150187,4,1900.25326101268,6,2055.81720778375,7,NaN,NaN,2114.37601827146,8
748.891775921076,1,825.756596652973,2,1448.72305229617,3,1677.5968481355,4,1753.22760473197,5,1946.70818660812,6,2377.95695673763,7,NaN,NaN,2520.04374175449,8
679.749275003017,1,875.889515583026,2,1379.13278555199,3,1638.77712764795,4,1762.57528952489,5,1871.3344648043,6,2314.61658754637,7,2405.75696110072,8,NaN,NaN
672.165050504442,1,746.256165689722,2,1308.48196980229,3,1547.11842614528,4,1587.67985134077,5,1787.91271447399,6,2173.86461262856,7,NaN,NaN,2256.71489370021,8
749.369310759577,1,812.681293411062,2,1425.08948352943,3,1569.3539955081,4,1700.8475018024,5,1841.82605118361,6,2261.30244688574,7,2431.32870010662,8,NaN,NaN
768.029704839397,1,795.490502181056,2,1455.21197722104,3,1648.12003942642,4,1687.88095010554,5,1914.02110704329,6,2254.75291994216,7,2504.99124089335,8,NaN,NaN
785.306386940159,1,814.68256837913,2,1491.90862244439,3,1602.17471973545,4,1733.97580545374,5,1903.19659277427,6,2330.05751665973,7,2550.57195759059,8,NaN,NaN
749.380024710233,1,816.232357524479,2,1446.9527909189,3,1708.37939225279,4,1725.92153390837,5,1964.70151885025,6,2303.18570442469,7,2538.14089498214,8,NaN,NaN
618.445906083126,1,800.165666002392,2,1230.55477104577,3,1312.5317034357,4,1614.52676489964,6,1513.85480743517,5,2158.73706364023,8,2004.70685499305,7,NaN,NaN
624.67454445689,1,654.104165267477,2,1213.6851988097,3,1612.60361582292,5,1409.23976136625,4,1797.69520123448,6,1914.19359405617,7,NaN,NaN,2047.30849380561,8
696.210983865718,1,949.075272130224,2,1422.67233525739,3,1533.31591468711,4,1878.40059651459,6,1773.458778805,5,2403.24439735048,8,NaN,NaN,2351.60797362342,7
555.566428200832,1,715.89529269537,2,1123.83770670209,3,1284.3369739486,4,1493.75128895964,6,1429.99750935587,5,1985.69548662864,8,1904.6207092454,7,NaN,NaN
681.680842754991,1,875.36280826384,2,1367.62629719382,3,1639.93750711515,4,1741.72493492104,5,1857.62716088893,6,2226.50155538347,7,2368.64544164088,8,NaN,NaN
698.413246505549,1,720.721644479549,2,1339.9314097451,3,1684.14004626276,5,1562.48790478371,4,1907.09550932502,6,2142.67239010849,7,NaN,NaN,2248.28807954775,8
573.796491772598,1,787.344229512102,2,1201.94107282981,3,1562.31404543711,4,1574.0209195615,5,1737.26266080725,6,2022.00273873494,7,2168.65657412093,8,NaN,NaN
610.855568358435,1,801.208048398678,2,1241.29523468472,3,1453.23586496291,4,1586.30971665253,5,1668.04328082761,6,2053.16029800975,7,2144.53075393785,8,NaN,NaN
675.820403385981,1,717.708807631778,2,1272.76652366621,3,1397.02293365807,4,1498.65810150963,5,1637.95971993188,6,1986.15512521611,7,2155.2292131218,8,NaN,NaN
684.62416292779,1,816.001497266642,2,1314.11824304904,3,1484.61558250208,4,1641.86783866273,5,1706.58428873051,6,2121.05952346735,7,2201.44305759691,8,NaN,NaN
723.24597470353,1,735.191872453132,2,1387.47637585328,3,1724.05431392902,5,1587.00109255451,4,1952.78159464054,6,2153.91775435886,7,NaN,NaN,2336.2921189147,8
724.497651022186,1,789.636700461841,2,1381.4918623816,3,1666.56304941176,5,1635.61713572554,4,1888.78013424996,6,2153.57653083675,7,2395.5352194547,8,NaN,NaN
577.37212296849,1,796.450799249177,2,1232.2953886921,3,1516.99888747057,4,1610.35337692142,5,1720.50029524547,6,NaN,NaN,2179.49506690386,8,2146.31221625188,7
722.519582002137,1,773.549834042548,2,1342.95111047911,3,1417.74901536778,4,1615.03627858263,5,1691.9567589664,6,2169.58703128112,7,2245.12190678402,8,NaN,NaN
708.735400574402,1,809.540018235946,2,1360.25186970529,3,1453.44484012922,4,1655.03190417296,5,1724.61001569334,6,2174.89413306314,7,2291.07394027375,8,NaN,NaN
726.984913802768,2,585.119033654339,1,1346.43506685021,3,1676.04234067545,5,1359.8626218287,4,1911.48339185454,6,2008.71142370379,8,NaN,NaN,1930.37799553613,7
688.606245062742,1,700.849318904784,2,1249.81713546124,3,1376.05820955344,4,1482.11312031888,5,1609.37122411246,6,2002.13500035372,7,2085.65056254198,8,NaN,NaN
753.431460187914,2,668.79954391851,1,1411.72871831889,3,1722.65823014984,5,1529.03348315547,4,1978.51289039878,6,2176.5154805258,8,NaN,NaN,2144.70250123888,7
633.216080738567,1,795.14438783445,2,1246.82429440162,3,1435.256370988,4,1577.3032887606,5,1645.6680272596,6,2035.363398488,7,2109.53823273649,8,NaN,NaN
712.056793456508,1,727.522690835984,2,1334.36712092666,3,1587.66429912173,5,1570.08618290184,4,1821.28198353725,6,2162.51078291583,7,NaN,NaN,2276.32766401404,8
693.193026257446,1,891.185610899514,2,1356.99885261608,3,1440.13243840642,4,1770.40060971835,6,1663.83676776526,5,2296.71800251549,8,2185.31320950099,7,NaN,NaN
715.580824114079,1,775.829617742324,2,1357.48660792593,3,1537.06922193402,4,1624.1239588681,5,1785.55009780257,6,2164.2829496976,7,2325.23995681501,8,NaN,NaN
640.821306442564,1,773.552832501459,2,1259.77271872964,3,1579.32944130644,5,1561.15655991611,4,1765.23184054842,6,2012.55510678512,7,2212.55402279832,8,NaN,NaN
644.603142884966,1,738.223643807077,2,1235.36526222355,3,1238.0635419121,4,1503.43200526232,6,1461.17698111148,5,1892.24980470767,7,2029.77534068418,8,NaN,NaN
662.672598127578,1,757.542213157761,2,1297.03927267648,3,1699.96797454102,5,1570.85439169408,4,1888.1297861196,6,2067.06539422827,7,2334.370077283,8,NaN,NaN
747.161767562221,1,795.421799904923,2,1418.02999537274,3,1660.03039368692,4,1683.73802659478,5,1910.76272921199,6,2258.66697164356,7,2459.14452373844,8,NaN,NaN
623.474608852736,1,698.552250422528,2,1143.3315089707,3,1153.6265324668,4,1415.57887730043,6,1368.10039408772,5,1805.90971379087,7,1842.2999145755,8,NaN,NaN
606.304490534902,1,752.56059159315,2,1184.83603231222,3,1343.56610814331,4,1489.30788738626,5,1548.49569798601,6,1913.18308816297,7,1992.01441147485,8,NaN,NaN
653.779477716095,1,812.389628912158,2,1249.06089796385,4,1095.18509978146,3,1582.88387246326,6,1376.44163253539,5,NaN,NaN,1978.43383427275,8,1941.99413278509,7
574.067934530025,1,703.187014045656,2,1126.77035582977,3,1248.30290176443,4,1475.69033117113,6,1410.73685865402,5,2002.5716985365,8,1879.8079133151,7,NaN,NaN
640.608413360641,1,852.950184874668,2,1324.37307052907,3,1518.84480194376,4,1769.94667740223,6,1693.21063572913,5,NaN,NaN,2250.40541008148,7,2376.75920158454,8
565.323507579778,1,702.240491753033,2,1134.47941591328,3,1312.85121079995,4,1443.0896569026,5,1516.70597393968,6,2011.54049442144,8,NaN,NaN,1954.08394848351,7
688.037353097022,1,846.470961687776,2,1365.08699948514,3,1578.99462395858,4,1722.66499653199,5,1822.50332288471,6,NaN,NaN,2368.19687807366,8,2322.85296365514,7
819.427844025147,1,919.059347492791,2,1569.17595674509,4,1543.82828456264,3,1928.73676610671,6,1857.99655211597,5,2488.81865561022,7,2610.92348166821,8,NaN,NaN
727.993299942543,2,623.531811571666,1,1323.99659814176,3,1571.89006489771,5,1397.13248691018,4,1804.15318860781,6,1977.34700998658,7,NaN,NaN,2076.35119029266,8
690.483750272824,1,822.094318495721,2,1355.95379779327,3,1644.07088002538,4,1665.12068357353,5,1859.28526603035,6,2134.14829190875,7,2370.3133927616,8,NaN,NaN
715.553703185273,1,725.759470550031,2,1370.89033871322,3,1668.65273808929,5,1589.36743707132,4,1914.07929028626,6,2200.73224211693,7,NaN,NaN,2258.13722037298,8
643.307017119075,1,840.760758916165,2,1325.69513371436,3,1636.32957875452,4,1704.66856991725,5,1850.72086929113,6,2241.40043396875,7,2364.05396732699,8,NaN,NaN
768.850013347001,1,877.388462896047,2,1486.52204066253,3,1721.23172585815,4,1821.66255458133,5,1986.90970371351,6,2439.0528849393,7,2570.55178851654,8,NaN,NaN
658.230533287324,1,862.413277816586,2,1371.33021876797,3,1727.83586420943,4,1779.81120154564,5,1940.23711371005,6,2424.15462010632,8,NaN,NaN,2374.61898650009,7
692.288057183007,2,640.347318118758,1,1308.76250606767,3,1583.79137882337,5,1447.38184903186,4,1828.28161930986,6,2051.19847929685,8,NaN,NaN,2035.16689542177,7
877.921507005896,1,922.097614111125,2,1602.18694723421,3,1668.2327975297,4,1897.73766975882,5,1992.31419036834,6,2509.60860749318,7,2625.92779738683,8,NaN,NaN
667.004336660378,1,854.118943777051,2,1329.74629454895,3,1542.34654653414,4,1696.08721125504,5,1767.14029715067,6,2217.13127898363,7,2264.27322249813,8,NaN,NaN
637.589072591174,1,753.970778818337,2,1242.23130801271,3,1446.33699503163,4,1544.18547468883,5,1661.73284180839,6,2057.0862806618,7,2137.88185392385,8,NaN,NaN
552.214740746415,1,650.678997824443,2,1118.47943525054,3,1497.19845159239,5,1397.58138115443,4,1669.88097156374,6,1972.74567944263,8,NaN,NaN,1843.92641795896,7
752.73649793685,1,801.702152944178,2,1419.91348410246,3,1623.64331622147,4,1703.4281398774,5,1883.68522866849,6,2308.28057551558,7,2445.82680797393,8,NaN,NaN
645.555233653166,1,840.723346818242,2,1323.49301875408,3,1654.06422221591,4,1708.38866972685,5,1856.78370524072,6,2211.92059834109,7,2363.16679594756,8,NaN,NaN
721.829313484056,1,770.981375749438,2,1371.95923344821,3,1567.69019626938,4,1620.46224397738,5,1816.1244245433,6,2156.50462577411,7,2361.99255417294,8,NaN,NaN
681.147319083362,1,815.29964536155,2,1331.036832936,3,1532.92578873891,4,1655.05840214843,5,1758.6219917539,6,2134.84536478415,7,2281.0418991797,8,NaN,NaN
685.014635613375,1,716.329529061053,2,1303.91935440303,3,1571.8807530961,5,1547.40415891842,4,1801.34752566015,6,2137.03568955227,7,NaN,NaN,2210.16452183116,8
724.927412486438,1,875.814726444669,2,1445.80962809121,3,1813.1108712136,5,1802.71304792312,4,2036.16845305378,6,2355.47223941593,7,2583.62626858353,8,NaN,NaN
623.702721709298,1,648.751460972814,2,1193.4573667753,3,1418.64866290744,5,1402.16633676705,4,1629.83738710343,6,1902.45007694729,7,NaN,NaN,2022.88111027135,8
627.624904999738,1,754.870162439625,2,1229.07389852327,3,1537.25070811982,5,1523.76985044301,4,1716.44714056332,6,1957.47164274599,7,2151.02782399905,8,NaN,NaN
582.801276869468,1,714.606808576721,2,1182.14229846201,3,1531.42510812941,5,1488.78452214196,4,1713.00930294231,6,2007.20921823275,7,NaN,NaN,2063.13663460269,8
670.761249535863,2,600.877890421952,1,1258.88293967038,3,1669.77732246251,5,1341.04717932478,4,1858.29577419303,6,1895.91694810032,7,NaN,NaN,1974.05065274587,8
639.283303589378,1,784.661569069616,2,1262.52053287531,3,1315.32792846483,4,1611.10742386711,6,1550.53708134496,5,2071.81599679515,7,2128.47919537131,8,NaN,NaN
762.729773711183,2,671.176799628088,1,1418.59008075745,3,1852.31887744162,5,1486.45681385248,4,2062.14368472157,6,2103.34992843735,7,NaN,NaN,2240.83084422774,8
635.041519173932,1,787.476900708817,2,1252.93272875141,3,1503.26271767675,4,1570.93251494669,5,1700.98738625668,6,2005.22499049625,7,2162.01415412883,8,NaN,NaN
680.566540546971,1,752.184440637302,2,1312.5758385526,3,1561.83007959858,4,1600.37134422451,5,1795.60926093033,6,2205.67586940599,7,2271.11800136066,8,NaN,NaN
704.727715718859,1,730.666152591974,2,1322.82252967677,3,1526.67266021907,4,1576.18205257763,5,1769.0752118834,6,2159.28193783402,7,2267.84641762396,8,NaN,NaN
644.022987255261,1,812.733434267644,2,1329.38568311165,3,1719.32635721303,5,1694.59570098312,4,1924.8608047254,6,2351.01165355593,8,NaN,NaN,2267.34973981062,7
728.434844319719,1,734.451542026995,2,1382.0921150171,3,1695.43001122146,5,1580.0002497693,4,1925.52964587842,6,2150.62599002405,7,NaN,NaN,2341.81989389079,8
671.519949515218,1,839.495019666572,2,1329.2053034312,3,1438.08456904677,4,1715.15520878367,6,1666.09881748238,5,2209.22856519447,7,2250.91329367981,8,NaN,NaN
680.768355995179,1,881.718179784124,2,1371.04068535213,3,1494.36489595266,4,1797.02301605695,6,1721.75110706135,5,2415.92712008584,8,2286.44096021024,7,NaN,NaN
675.904822885068,1,808.731546363891,2,1321.31863903991,3,1518.690241582,4,1631.89389506707,5,1742.63463687071,6,2088.05864661494,7,2262.99490682135,8,NaN,NaN
740.815571970344,2,671.496069915319,1,1355.86598465759,3,1562.71936323213,5,1480.09762555556,4,1808.65294035013,6,2052.92138960193,7,NaN,NaN,2213.11569601192,8
738.745878410498,1,766.398832048126,2,1386.79700730011,3,1419.24683455824,4,1642.42932242843,5,1728.60160098361,6,2236.72270611111,7,2357.46212866968,8,NaN,NaN
630.312718207317,1,827.712446116207,2,1252.52206207764,4,1225.19155263136,3,1652.21948103339,6,1461.08762535433,5,NaN,NaN,1982.47723684701,7,NaN,NaN
614.563477175874,1,757.479733640852,2,1210.71910072292,3,1337.41307858613,4,1576.04670135033,6,1524.08414609542,5,2092.8835862627,8,2031.28128041205,7,NaN,NaN
616.843314021566,1,752.000401069163,2,1239.13051540052,3,1541.18456923212,4,1561.59722435883,5,1739.35612861672,6,2060.1571909681,7,NaN,NaN,2202.94664876329,8
603.633067968594,1,779.563562828852,2,1239.49927634907,3,1538.71243927545,4,1594.55207097849,5,1731.03287420502,6,NaN,NaN,2197.52619935081,8,2165.23722792952,7
591.975277532605,1,740.738047211492,2,1192.79708111728,3,1729.52180844375,5,1485.12380269971,4,1871.66400451413,6,1899.8042633421,7,NaN,NaN,NaN,NaN
624.173272492223,1,659.08334391596,2,1158.35474368762,3,1263.61352538196,4,1385.18978039768,5,1493.08727816505,6,1882.04730964382,7,1953.64488863595,8,NaN,NaN
646.10617368541,1,728.188505075048,2,1213.1551908921,3,1256.13830618273,4,1529.28217007023,6,1478.79358447952,5,2049.01972490933,8,NaN,NaN,1993.87431720548,7
642.398931889098,1,800.555971263704,2,1256.36637272802,4,1072.73833327994,3,1618.76714017507,6,1383.06445254132,5,2107.17302271312,8,2010.16533044472,7,NaN,NaN
683.29526569727,1,883.254498535786,2,1340.44383631689,4,1224.00811465511,3,1750.50862304584,6,1511.08957311606,5,2259.4633274437,8,2119.47427173457,7,NaN,NaN
573.982476295784,1,707.936093475073,2,1143.49582090266,3,1545.85801472568,5,1411.25680502412,4,1699.28673779462,6,1795.89278831086,7,2076.23923139797,8,NaN,NaN
723.120130362035,1,728.910612058391,2,1372.25438356134,3,1440.55612224866,4,1593.88453095486,5,1749.50938644887,6,2209.0241096501,7,NaN,NaN,2272.69213639619,8
741.444153051484,2,409.998426981924,1,1310.31722352219,4,1491.81925262322,6,1035.55810921702,3,1779.14829002222,8,NaN,NaN,NaN,NaN,1397.1320431554,5
531.977241195593,1,737.451644497612,2,1157.67730063352,3,1675.10308261297,5,1517.74405828369,4,1821.6353972796,6,2103.47336430664,8,NaN,NaN,1936.04571615153,7
795.164756480627,1,911.975513056158,2,1540.52957738967,3,1815.82950550937,4,1880.93323800165,5,2076.33742495603,6,2470.18257068098,7,2669.84782750479,8,NaN,NaN
678.768926701609,1,807.330626807393,2,1323.26525081091,3,1531.9440394283,4,1634.87664964243,5,1759.02480364938,6,2120.66483228939,7,2269.00556419765,8,NaN,NaN
745.542476691783,1,885.043255813783,2,1464.21611687093,3,1568.70905447824,4,1884.02462284076,6,1818.16899685828,5,2476.34368575418,7,2521.84570594419,8,NaN,NaN
784.805932530087,1,849.591158362764,2,1531.21958486545,3,1960.57195839227,5,1835.05014264527,4,2212.54058521613,6,2534.14941465139,7,NaN,NaN,2569.73875205613,8
619.592399276,1,711.487019117328,2,1207.472677487,3,1461.57644291908,4,1490.68972835681,5,1662.96416666357,6,2011.48896577918,7,2122.15480172263,8,NaN,NaN
575.27310957299,1,653.656965356502,2,1149.77197452791,3,1546.8168918795,5,1411.44703264308,4,1724.43788212542,6,1959.03195288836,8,NaN,NaN,1905.85897199852,7
659.78646543425,1,691.656718556128,2,1219.87653549384,3,1400.52884079373,4,1444.09670220871,5,1609.25480290306,6,1915.10370614792,7,2057.57605706551,8,NaN,NaN
748.882097118987,1,885.500172381179,2,1456.85224776738,3,1536.73142867115,4,1864.34155391265,6,1801.21694763499,5,2512.93777179369,8,2448.08813525505,7,NaN,NaN
547.436976161113,1,617.05322255974,2,1057.9556673025,3,1290.64024897906,4,1303.41142943742,5,1470.54894083874,6,1802.75611948338,7,1846.64569815429,8,NaN,NaN
657.561000682913,1,865.775049039073,2,1305.89032056941,3,1541.0018059891,4,1666.24168887684,5,1742.39742471427,6,2067.68496587789,7,2206.01153298573,8,NaN,NaN
794.025821769934,1,809.601075792276,2,1513.24575911793,3,1779.90963905506,5,1753.82607484494,4,2054.41894059665,6,2393.34577256524,7,NaN,NaN,2547.90240587403,8
714.357980528383,1,771.088766597066,2,1351.67633338374,3,1491.07217579637,4,1613.58962860222,5,1746.31887662048,6,2142.80049130101,7,2299.32458202808,8,NaN,NaN
689.247011217133,1,893.858866488872,2,1403.37289948226,3,1776.93336135165,4,1802.95148592606,5,1985.56120015472,6,2348.04662522871,7,2492.19794622819,8,NaN,NaN
670.704374460354,1,735.857141452009,2,1268.14918580373,3,1460.91650930988,4,1529.4906786047,5,1685.66781501419,6,2043.83369405178,7,2164.85482322713,8,NaN,NaN
